Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
500.00	5.4000	1285.0	0.00077823	10.442	14.645	187.21	22.903	31.871	430.06	0.65510	31.331	0.042469	supercritical
500.00	5.6000	1332.0	0.00075077	10.436	14.640	186.89	22.907	31.899	430.42	0.65135	31.363	0.042523	supercritical
500.00	5.8000	1378.9	0.00072520	10.430	14.636	186.59	22.911	31.927	430.78	0.64760	31.395	0.042577	supercritical
500.00	6.0000	1425.8	0.00070134	10.424	14.632	186.30	22.916	31.954	431.14	0.64384	31.427	0.042630	supercritical
500.00	6.2000	1472.7	0.00067902	10.418	14.628	186.01	22.920	31.982	431.50	0.64009	31.459	0.042684	supercritical
500.00	6.4000	1519.5	0.00065810	10.412	14.624	185.74	22.924	32.009	431.86	0.63634	31.491	0.042738	supercritical
500.00	6.6000	1566.3	0.00063845	10.406	14.620	185.47	22.929	32.037	432.22	0.63259	31.523	0.042791	supercritical
500.00	6.8000	1613.0	0.00061995	10.400	14.616	185.21	22.933	32.064	432.59	0.62883	31.555	0.042845	supercritical
500.00	7.0000	1659.7	0.00060252	10.394	14.612	184.96	22.937	32.092	432.95	0.62508	31.587	0.042899	supercritical
500.00	7.2000	1706.3	0.00058605	10.388	14.608	184.71	22.941	32.119	433.32	0.62133	31.619	0.042953	supercritical
500.00	7.4000	1752.9	0.00057048	10.382	14.604	184.47	22.945	32.146	433.69	0.61758	31.651	0.043006	supercritical
500.00	7.6000	1799.4	0.00055573	10.376	14.600	184.24	22.950	32.173	434.07	0.61383	31.684	0.043060	supercritical
500.00	7.8000	1845.9	0.00054174	10.370	14.596	184.01	22.954	32.200	434.44	0.61009	31.716	0.043114	supercritical
500.00	8.0000	1892.3	0.00052845	10.364	14.592	183.79	22.958	32.227	434.82	0.60634	31.748	0.043168	supercritical
500.00	8.2000	1938.7	0.00051580	10.359	14.588	183.57	22.962	32.254	435.19	0.60260	31.781	0.043222	supercritical
500.00	8.4000	1985.1	0.00050376	10.353	14.584	183.36	22.966	32.280	435.57	0.59886	31.813	0.043276	supercritical
500.00	8.6000	2031.3	0.00049229	10.347	14.580	183.15	22.970	32.307	435.95	0.59512	31.845	0.043330	supercritical
500.00	8.8000	2077.6	0.00048133	10.341	14.577	182.95	22.974	32.334	436.34	0.59138	31.878	0.043384	supercritical
500.00	9.0000	2123.7	0.00047087	10.335	14.573	182.75	22.979	32.360	436.72	0.58764	31.910	0.043438	supercritical
500.00	9.2000	2169.9	0.00046086	10.329	14.569	182.56	22.983	32.386	437.11	0.58391	31.943	0.043492	supercritical
500.00	9.4000	2215.9	0.00045128	10.323	14.565	182.37	22.987	32.413	437.50	0.58018	31.975	0.043546	supercritical
500.00	9.6000	2262.0	0.00044210	10.317	14.561	182.18	22.991	32.439	437.88	0.57645	32.008	0.043600	supercritical
500.00	9.8000	2307.9	0.00043329	10.311	14.558	182.00	22.995	32.465	438.28	0.57273	32.041	0.043654	supercritical
500.00	10.000	2353.8	0.00042484	10.306	14.554	181.82	22.999	32.491	438.67	0.56900	32.074	0.043708	supercritical
