Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
175.00	0.60000	424.11	0.0023579	3.5457	4.9604	174.22	21.073	30.401	248.97	6.9517	13.205	0.016445	vapor
175.00	0.62000	438.67	0.0022796	3.5428	4.9562	173.94	21.082	30.447	248.86	6.9518	13.210	0.016461	vapor
175.00	0.64000	453.26	0.0022062	3.5400	4.9519	173.65	21.092	30.494	248.75	6.9519	13.216	0.016478	vapor
175.00	0.66000	467.88	0.0021373	3.5371	4.9477	173.38	21.101	30.540	248.64	6.9520	13.221	0.016495	vapor
175.00	0.68000	482.53	0.0020724	3.5342	4.9435	173.12	21.111	30.587	248.53	6.9521	13.226	0.016512	vapor
175.00	0.70000	497.20	0.0020112	3.5313	4.9392	172.86	21.120	30.634	248.42	6.9522	13.231	0.016529	vapor
175.00	0.72000	511.91	0.0019535	3.5284	4.9349	172.61	21.130	30.682	248.31	6.9522	13.236	0.016546	vapor
175.00	0.74000	526.64	0.0018988	3.5255	4.9307	172.36	21.139	30.729	248.19	6.9523	13.241	0.016563	vapor
175.00	0.76000	541.41	0.0018470	3.5226	4.9264	172.13	21.149	30.777	248.08	6.9523	13.246	0.016580	vapor
175.00	0.78000	556.20	0.0017979	3.5197	4.9221	171.89	21.158	30.825	247.97	6.9523	13.252	0.016597	vapor
175.00	0.80000	571.03	0.0017512	3.5168	4.9178	171.67	21.168	30.874	247.86	6.9523	13.257	0.016615	vapor
175.00	0.82000	585.88	0.0017068	3.5139	4.9135	171.44	21.177	30.922	247.75	6.9523	13.262	0.016632	vapor
175.00	0.84000	600.76	0.0016646	3.5110	4.9092	171.23	21.187	30.971	247.64	6.9523	13.267	0.016649	vapor
175.00	0.86000	615.68	0.0016242	3.5081	4.9049	171.01	21.197	31.020	247.53	6.9523	13.272	0.016667	vapor
175.00	0.88000	630.62	0.0015857	3.5051	4.9006	170.81	21.207	31.069	247.41	6.9523	13.278	0.016684	vapor
175.00	0.90000	645.60	0.0015490	3.5022	4.8963	170.60	21.216	31.119	247.30	6.9522	13.283	0.016702	vapor
175.00	0.92000	660.60	0.0015138	3.4993	4.8919	170.40	21.226	31.169	247.19	6.9522	13.288	0.016719	vapor
175.00	0.94000	675.64	0.0014801	3.4963	4.8876	170.21	21.236	31.219	247.08	6.9521	13.294	0.016737	vapor
175.00	0.96000	690.70	0.0014478	3.4934	4.8833	170.01	21.246	31.269	246.97	6.9520	13.299	0.016755	vapor
175.00	0.98000	705.80	0.0014168	3.4904	4.8789	169.83	21.255	31.320	246.85	6.9519	13.304	0.016773	vapor
175.00	1.0000	720.93	0.0013871	3.4875	4.8745	169.64	21.265	31.371	246.74	6.9518	13.310	0.016790	vapor
