Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
105.00	0.32000	393.61	0.0025406	2.0650	2.8780	164.01	21.486	32.313	188.09	18.003	8.1238	0.0099049	vapor
105.00	0.34000	420.33	0.0023791	2.0573	2.8662	163.43	21.602	32.663	187.55	18.142	8.1267	0.0099400	vapor
105.00	0.36000	447.35	0.0022354	2.0495	2.8543	162.87	21.742	33.054	186.99	18.294	8.1296	0.0099760	vapor
105.00	0.37853	472.67	0.0021156	2.0421	2.8430	162.38	21.894	33.461	186.44	18.446	8.1324	0.010010	vapor
105.00	0.37853	33245.	3.0079e-05	-3.4556	-3.4442	102.50	28.146	56.557	779.06	-0.23637	135.93	0.12925	liquid
105.00	0.38000	33245.	3.0079e-05	-3.4556	-3.4442	102.50	28.147	56.557	779.07	-0.23638	135.93	0.12925	liquid
105.00	0.40000	33247.	3.0077e-05	-3.4560	-3.4439	102.50	28.148	56.549	779.22	-0.23652	135.97	0.12927	liquid
105.00	0.42000	33250.	3.0076e-05	-3.4563	-3.4437	102.50	28.149	56.542	779.36	-0.23666	136.00	0.12929	liquid
105.00	0.44000	33252.	3.0074e-05	-3.4566	-3.4434	102.49	28.150	56.535	779.51	-0.23680	136.04	0.12931	liquid
105.00	0.46000	33254.	3.0072e-05	-3.4570	-3.4431	102.49	28.152	56.528	779.65	-0.23694	136.07	0.12933	liquid
105.00	0.48000	33256.	3.0070e-05	-3.4573	-3.4429	102.49	28.153	56.521	779.80	-0.23708	136.11	0.12935	liquid
105.00	0.50000	33258.	3.0068e-05	-3.4576	-3.4426	102.48	28.154	56.514	779.94	-0.23722	136.14	0.12937	liquid
105.00	0.52000	33260.	3.0066e-05	-3.4580	-3.4423	102.48	28.155	56.507	780.09	-0.23736	136.18	0.12939	liquid
105.00	0.54000	33262.	3.0064e-05	-3.4583	-3.4421	102.48	28.156	56.500	780.23	-0.23749	136.21	0.12941	liquid
105.00	0.56000	33264.	3.0063e-05	-3.4586	-3.4418	102.47	28.158	56.492	780.38	-0.23763	136.25	0.12943	liquid
105.00	0.58000	33266.	3.0061e-05	-3.4590	-3.4415	102.47	28.159	56.485	780.52	-0.23777	136.28	0.12945	liquid
105.00	0.60000	33268.	3.0059e-05	-3.4593	-3.4412	102.47	28.160	56.478	780.66	-0.23791	136.32	0.12947	liquid
105.00	0.62000	33270.	3.0057e-05	-3.4596	-3.4410	102.46	28.161	56.471	780.81	-0.23804	136.35	0.12949	liquid
105.00	0.64000	33272.	3.0055e-05	-3.4599	-3.4407	102.46	28.163	56.464	780.95	-0.23818	136.39	0.12951	liquid
105.00	0.66000	33274.	3.0053e-05	-3.4603	-3.4404	102.46	28.164	56.457	781.10	-0.23832	136.42	0.12953	liquid
105.00	0.68000	33276.	3.0051e-05	-3.4606	-3.4402	102.45	28.165	56.450	781.24	-0.23845	136.46	0.12955	liquid
105.00	0.70000	33278.	3.0050e-05	-3.4609	-3.4399	102.45	28.166	56.443	781.38	-0.23859	136.49	0.12957	liquid
105.00	0.72000	33280.	3.0048e-05	-3.4613	-3.4396	102.45	28.168	56.436	781.53	-0.23873	136.53	0.12959	liquid
105.00	0.74000	33282.	3.0046e-05	-3.4616	-3.4394	102.45	28.169	56.429	781.67	-0.23886	136.56	0.12961	liquid
105.00	0.76000	33285.	3.0044e-05	-3.4619	-3.4391	102.44	28.170	56.422	781.81	-0.23900	136.60	0.12963	liquid
105.00	0.78000	33287.	3.0042e-05	-3.4623	-3.4388	102.44	28.171	56.415	781.96	-0.23914	136.63	0.12965	liquid
105.00	0.80000	33289.	3.0040e-05	-3.4626	-3.4386	102.44	28.173	56.408	782.10	-0.23927	136.67	0.12967	liquid
105.00	0.82000	33291.	3.0038e-05	-3.4629	-3.4383	102.43	28.174	56.401	782.24	-0.23941	136.70	0.12969	liquid
105.00	0.84000	33293.	3.0037e-05	-3.4632	-3.4380	102.43	28.175	56.394	782.39	-0.23954	136.74	0.12971	liquid
105.00	0.86000	33295.	3.0035e-05	-3.4636	-3.4377	102.43	28.176	56.387	782.53	-0.23968	136.77	0.12973	liquid
105.00	0.88000	33297.	3.0033e-05	-3.4639	-3.4375	102.42	28.178	56.380	782.67	-0.23981	136.81	0.12975	liquid
105.00	0.90000	33299.	3.0031e-05	-3.4642	-3.4372	102.42	28.179	56.374	782.81	-0.23995	136.84	0.12977	liquid
105.00	0.92000	33301.	3.0029e-05	-3.4646	-3.4369	102.42	28.180	56.367	782.96	-0.24008	136.88	0.12979	liquid
105.00	0.94000	33303.	3.0027e-05	-3.4649	-3.4367	102.41	28.181	56.360	783.10	-0.24022	136.91	0.12981	liquid
105.00	0.96000	33305.	3.0026e-05	-3.4652	-3.4364	102.41	28.183	56.353	783.24	-0.24035	136.95	0.12983	liquid
105.00	0.98000	33307.	3.0024e-05	-3.4655	-3.4361	102.41	28.184	56.346	783.39	-0.24049	136.98	0.12985	liquid
105.00	1.0000	33309.	3.0022e-05	-3.4659	-3.4358	102.40	28.185	56.339	783.53	-0.24062	137.01	0.12986	liquid
