Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
275.00	7.6000	3541.3	0.00028238	5.1587	7.3048	164.80	21.680	34.553	318.71	2.5950	21.199	0.028654	supercritical
275.00	7.8000	3639.5	0.00027476	5.1437	7.2869	164.53	21.697	34.703	318.97	2.5777	21.263	0.028782	supercritical
275.00	8.0000	3737.8	0.00026753	5.1287	7.2690	164.27	21.715	34.854	319.24	2.5603	21.328	0.028910	supercritical
275.00	8.2000	3836.4	0.00026066	5.1137	7.2512	164.01	21.732	35.005	319.52	2.5428	21.395	0.029040	supercritical
275.00	8.4000	3935.1	0.00025413	5.0987	7.2334	163.76	21.749	35.155	319.82	2.5252	21.462	0.029171	supercritical
275.00	8.6000	4033.9	0.00024790	5.0837	7.2156	163.51	21.766	35.306	320.12	2.5075	21.530	0.029302	supercritical
275.00	8.8000	4132.9	0.00024196	5.0687	7.1980	163.27	21.783	35.457	320.44	2.4896	21.599	0.029435	supercritical
275.00	9.0000	4232.1	0.00023629	5.0537	7.1803	163.03	21.800	35.607	320.76	2.4717	21.669	0.029569	supercritical
275.00	9.2000	4331.4	0.00023087	5.0387	7.1628	162.80	21.817	35.758	321.10	2.4537	21.740	0.029704	supercritical
275.00	9.4000	4430.8	0.00022569	5.0237	7.1452	162.57	21.834	35.909	321.45	2.4356	21.811	0.029841	supercritical
275.00	9.6000	4530.3	0.00022074	5.0087	7.1278	162.34	21.850	36.059	321.81	2.4174	21.884	0.029978	supercritical
275.00	9.8000	4630.0	0.00021598	4.9937	7.1104	162.12	21.867	36.209	322.19	2.3991	21.958	0.030117	supercritical
275.00	10.000	4729.7	0.00021143	4.9787	7.0930	161.90	21.883	36.359	322.57	2.3808	22.033	0.030256	supercritical
