Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
1900.0	5.8000	363.65	0.0027499	48.289	64.239	233.06	29.232	37.574	804.28	-0.57715	74.923	0.11859	supercritical
1900.0	6.0000	376.07	0.0026591	48.288	64.243	232.78	29.232	37.576	804.56	-0.57723	74.934	0.11861	supercritical
1900.0	6.2000	388.47	0.0025742	48.287	64.247	232.51	29.232	37.577	804.84	-0.57732	74.944	0.11862	supercritical
1900.0	6.4000	400.87	0.0024946	48.287	64.252	232.24	29.233	37.578	805.11	-0.57741	74.955	0.11863	supercritical
1900.0	6.6000	413.26	0.0024198	48.286	64.256	231.99	29.233	37.579	805.39	-0.57749	74.966	0.11865	supercritical
1900.0	6.8000	425.65	0.0023494	48.285	64.260	231.74	29.233	37.580	805.67	-0.57758	74.976	0.11866	supercritical
1900.0	7.0000	438.02	0.0022830	48.284	64.265	231.50	29.233	37.581	805.94	-0.57766	74.987	0.11868	supercritical
1900.0	7.2000	450.39	0.0022203	48.283	64.269	231.26	29.233	37.583	806.22	-0.57775	74.998	0.11869	supercritical
1900.0	7.4000	462.75	0.0021610	48.282	64.273	231.04	29.234	37.584	806.50	-0.57784	75.008	0.11870	supercritical
1900.0	7.6000	475.10	0.0021048	48.281	64.278	230.81	29.234	37.585	806.77	-0.57792	75.019	0.11872	supercritical
1900.0	7.8000	487.44	0.0020515	48.280	64.282	230.60	29.234	37.586	807.05	-0.57801	75.029	0.11873	supercritical
1900.0	8.0000	499.77	0.0020009	48.279	64.286	230.39	29.234	37.587	807.33	-0.57809	75.040	0.11875	supercritical
1900.0	8.2000	512.10	0.0019528	48.278	64.291	230.18	29.234	37.588	807.60	-0.57818	75.051	0.11876	supercritical
1900.0	8.4000	524.41	0.0019069	48.277	64.295	229.98	29.234	37.589	807.88	-0.57827	75.061	0.11877	supercritical
1900.0	8.6000	536.72	0.0018632	48.276	64.300	229.78	29.235	37.591	808.16	-0.57835	75.072	0.11879	supercritical
1900.0	8.8000	549.02	0.0018214	48.275	64.304	229.59	29.235	37.592	808.44	-0.57844	75.082	0.11880	supercritical
1900.0	9.0000	561.32	0.0017815	48.274	64.308	229.40	29.235	37.593	808.71	-0.57852	75.093	0.11882	supercritical
1900.0	9.2000	573.60	0.0017434	48.274	64.313	229.22	29.235	37.594	808.99	-0.57861	75.103	0.11883	supercritical
1900.0	9.4000	585.88	0.0017068	48.273	64.317	229.04	29.235	37.595	809.27	-0.57870	75.114	0.11884	supercritical
1900.0	9.6000	598.15	0.0016718	48.272	64.321	228.87	29.236	37.596	809.55	-0.57878	75.124	0.11886	supercritical
1900.0	9.8000	610.41	0.0016383	48.271	64.326	228.69	29.236	37.598	809.82	-0.57887	75.135	0.11887	supercritical
1900.0	10.000	622.66	0.0016060	48.270	64.330	228.53	29.236	37.599	810.10	-0.57895	75.145	0.11888	supercritical
