Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
350.00	6.6000	2292.9	0.00043612	6.9670	9.8454	174.12	21.713	31.988	362.94	1.6513	24.672	0.032911	supercritical
350.00	6.8000	2362.8	0.00042322	6.9570	9.8349	173.84	21.723	32.057	363.25	1.6421	24.717	0.032993	supercritical
350.00	7.0000	2432.7	0.00041106	6.9470	9.8244	173.57	21.732	32.126	363.56	1.6329	24.761	0.033076	supercritical
350.00	7.2000	2502.6	0.00039958	6.9370	9.8139	173.31	21.741	32.195	363.88	1.6237	24.806	0.033159	supercritical
350.00	7.4000	2572.5	0.00038872	6.9269	9.8035	173.06	21.751	32.264	364.20	1.6145	24.851	0.033242	supercritical
350.00	7.6000	2642.4	0.00037844	6.9169	9.7931	172.81	21.760	32.333	364.53	1.6052	24.897	0.033326	supercritical
350.00	7.8000	2712.3	0.00036869	6.9069	9.7827	172.56	21.769	32.401	364.86	1.5959	24.942	0.033409	supercritical
350.00	8.0000	2782.2	0.00035943	6.8970	9.7724	172.33	21.778	32.469	365.20	1.5866	24.988	0.033493	supercritical
350.00	8.2000	2852.1	0.00035062	6.8870	9.7621	172.09	21.787	32.538	365.54	1.5773	25.034	0.033578	supercritical
350.00	8.4000	2921.9	0.00034224	6.8770	9.7519	171.87	21.797	32.606	365.89	1.5680	25.081	0.033662	supercritical
350.00	8.6000	2991.7	0.00033425	6.8671	9.7417	171.65	21.806	32.674	366.24	1.5587	25.127	0.033747	supercritical
350.00	8.8000	3061.5	0.00032663	6.8571	9.7315	171.43	21.815	32.741	366.60	1.5493	25.174	0.033832	supercritical
350.00	9.0000	3131.3	0.00031935	6.8472	9.7214	171.21	21.824	32.809	366.96	1.5399	25.222	0.033917	supercritical
350.00	9.2000	3201.1	0.00031239	6.8373	9.7113	171.00	21.832	32.876	367.33	1.5306	25.269	0.034003	supercritical
350.00	9.4000	3270.8	0.00030573	6.8274	9.7012	170.80	21.841	32.944	367.70	1.5212	25.317	0.034089	supercritical
350.00	9.6000	3340.6	0.00029935	6.8175	9.6912	170.60	21.850	33.011	368.08	1.5118	25.365	0.034175	supercritical
350.00	9.8000	3410.2	0.00029324	6.8076	9.6813	170.40	21.859	33.077	368.46	1.5024	25.414	0.034261	supercritical
350.00	10.000	3479.9	0.00028737	6.7977	9.6714	170.21	21.868	33.144	368.85	1.4930	25.462	0.034348	supercritical
