Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
600.00	5.0000	989.34	0.0010108	12.817	17.871	193.74	23.856	32.561	467.44	0.30133	35.410	0.048755	vapor
600.00	5.2000	1028.4	0.00097243	12.812	17.869	193.40	23.859	32.579	467.81	0.29901	35.438	0.048799	vapor
600.00	5.2000	1028.4	0.00097243	12.812	17.869	193.40	23.859	32.579	467.81	0.29901	35.438	0.048799	supercritical
600.00	5.2000	1028.4	0.00097243	12.812	17.869	193.40	23.859	32.579	467.81	0.29901	35.438	0.048799	supercritical
600.00	5.4000	1067.3	0.00093691	12.808	17.867	193.08	23.862	32.597	468.17	0.29669	35.466	0.048843	supercritical
600.00	5.6000	1106.3	0.00090394	12.803	17.865	192.77	23.865	32.615	468.54	0.29438	35.493	0.048887	supercritical
600.00	5.8000	1145.2	0.00087325	12.798	17.863	192.47	23.868	32.633	468.90	0.29207	35.521	0.048932	supercritical
600.00	6.0000	1184.0	0.00084460	12.794	17.861	192.18	23.871	32.651	469.27	0.28975	35.549	0.048976	supercritical
600.00	6.2000	1222.8	0.00081780	12.789	17.859	191.90	23.874	32.668	469.64	0.28744	35.576	0.049020	supercritical
600.00	6.4000	1261.6	0.00079267	12.784	17.858	191.63	23.877	32.686	470.00	0.28513	35.604	0.049064	supercritical
600.00	6.6000	1300.3	0.00076908	12.780	17.856	191.37	23.880	32.704	470.37	0.28282	35.632	0.049108	supercritical
600.00	6.8000	1338.9	0.00074687	12.775	17.854	191.11	23.882	32.722	470.75	0.28051	35.660	0.049152	supercritical
600.00	7.0000	1377.5	0.00072593	12.771	17.852	190.86	23.885	32.739	471.12	0.27820	35.687	0.049197	supercritical
600.00	7.2000	1416.1	0.00070615	12.766	17.850	190.62	23.888	32.757	471.49	0.27590	35.715	0.049241	supercritical
600.00	7.4000	1454.7	0.00068745	12.761	17.848	190.39	23.891	32.774	471.86	0.27359	35.743	0.049285	supercritical
600.00	7.6000	1493.1	0.00066973	12.757	17.847	190.16	23.894	32.792	472.24	0.27129	35.770	0.049329	supercritical
600.00	7.8000	1531.6	0.00065292	12.752	17.845	189.93	23.897	32.809	472.61	0.26899	35.798	0.049373	supercritical
600.00	8.0000	1570.0	0.00063695	12.748	17.843	189.72	23.899	32.826	472.99	0.26668	35.826	0.049417	supercritical
600.00	8.2000	1608.3	0.00062176	12.743	17.841	189.50	23.902	32.844	473.37	0.26438	35.853	0.049461	supercritical
600.00	8.4000	1646.6	0.00060730	12.738	17.840	189.29	23.905	32.861	473.75	0.26209	35.881	0.049505	supercritical
600.00	8.6000	1684.9	0.00059351	12.734	17.838	189.09	23.908	32.878	474.13	0.25979	35.909	0.049549	supercritical
600.00	8.8000	1723.1	0.00058035	12.729	17.836	188.89	23.910	32.895	474.51	0.25749	35.937	0.049593	supercritical
600.00	9.0000	1761.3	0.00056777	12.725	17.835	188.70	23.913	32.912	474.89	0.25520	35.964	0.049638	supercritical
600.00	9.2000	1799.4	0.00055574	12.720	17.833	188.51	23.916	32.929	475.27	0.25291	35.992	0.049682	supercritical
600.00	9.4000	1837.5	0.00054423	12.716	17.831	188.32	23.919	32.946	475.66	0.25062	36.020	0.049726	supercritical
600.00	9.6000	1875.5	0.00053319	12.711	17.830	188.14	23.921	32.963	476.04	0.24833	36.048	0.049770	supercritical
600.00	9.8000	1913.5	0.00052261	12.706	17.828	187.96	23.924	32.980	476.43	0.24605	36.076	0.049814	supercritical
600.00	10.000	1951.4	0.00051245	12.702	17.826	187.79	23.927	32.997	476.82	0.24376	36.103	0.049858	supercritical
