Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
1200.0	6.6000	651.47	0.0015350	28.409	38.540	215.14	27.386	35.797	648.28	-0.40825	55.864	0.083221	supercritical
1200.0	6.8000	670.90	0.0014905	28.408	38.543	214.89	27.386	35.800	648.61	-0.40855	55.879	0.083243	supercritical
1200.0	7.0000	690.31	0.0014486	28.406	38.546	214.65	27.387	35.803	648.93	-0.40886	55.895	0.083265	supercritical
1200.0	7.2000	709.70	0.0014090	28.404	38.549	214.41	27.387	35.807	649.26	-0.40916	55.911	0.083287	supercritical
1200.0	7.4000	729.08	0.0013716	28.402	38.552	214.18	27.388	35.810	649.59	-0.40947	55.927	0.083309	supercritical
1200.0	7.6000	748.44	0.0013361	28.401	38.555	213.96	27.388	35.814	649.91	-0.40977	55.943	0.083330	supercritical
1200.0	7.8000	767.78	0.0013025	28.399	38.558	213.74	27.389	35.817	650.24	-0.41008	55.958	0.083352	supercritical
1200.0	8.0000	787.10	0.0012705	28.397	38.561	213.53	27.390	35.821	650.57	-0.41039	55.974	0.083374	supercritical
1200.0	8.2000	806.41	0.0012401	28.395	38.564	213.32	27.390	35.824	650.90	-0.41069	55.990	0.083396	supercritical
1200.0	8.4000	825.69	0.0012111	28.393	38.567	213.12	27.391	35.828	651.22	-0.41100	56.005	0.083418	supercritical
1200.0	8.6000	844.96	0.0011835	28.392	38.570	212.92	27.391	35.831	651.55	-0.41130	56.021	0.083439	supercritical
1200.0	8.8000	864.21	0.0011571	28.390	38.573	212.73	27.392	35.834	651.88	-0.41161	56.037	0.083461	supercritical
1200.0	9.0000	883.44	0.0011319	28.388	38.576	212.54	27.392	35.838	652.21	-0.41191	56.052	0.083483	supercritical
1200.0	9.2000	902.66	0.0011078	28.386	38.579	212.36	27.393	35.841	652.54	-0.41222	56.068	0.083505	supercritical
1200.0	9.4000	921.85	0.0010848	28.385	38.581	212.18	27.394	35.845	652.87	-0.41253	56.084	0.083526	supercritical
1200.0	9.6000	941.03	0.0010627	28.383	38.584	212.00	27.394	35.848	653.20	-0.41283	56.099	0.083548	supercritical
1200.0	9.8000	960.19	0.0010415	28.381	38.587	211.83	27.395	35.851	653.53	-0.41314	56.115	0.083570	supercritical
1200.0	10.000	979.34	0.0010211	28.379	38.590	211.66	27.395	35.855	653.86	-0.41344	56.131	0.083592	supercritical
