Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
400.00	3.2000	962.03	0.0010395	8.2453	11.572	184.73	21.915	30.905	383.05	1.3214	26.413	0.035078	vapor
400.00	3.4000	1022.1	0.00097838	8.2369	11.563	184.20	21.922	30.955	383.34	1.3149	26.451	0.035146	vapor
400.00	3.6000	1082.1	0.00092409	8.2286	11.555	183.71	21.930	31.004	383.62	1.3085	26.488	0.035214	vapor
400.00	3.8000	1142.2	0.00087552	8.2202	11.547	183.24	21.937	31.054	383.91	1.3020	26.526	0.035283	vapor
400.00	4.0000	1202.2	0.00083181	8.2119	11.539	182.79	21.945	31.103	384.21	1.2956	26.563	0.035351	vapor
400.00	4.2000	1262.2	0.00079226	8.2036	11.531	182.37	21.952	31.152	384.51	1.2891	26.601	0.035419	vapor
400.00	4.4000	1322.2	0.00075632	8.1953	11.523	181.96	21.959	31.201	384.81	1.2826	26.639	0.035488	vapor
400.00	4.6000	1382.2	0.00072351	8.1869	11.515	181.57	21.966	31.251	385.11	1.2761	26.677	0.035556	vapor
400.00	4.8000	1442.1	0.00069343	8.1786	11.507	181.19	21.974	31.300	385.42	1.2696	26.715	0.035625	vapor
400.00	5.0000	1502.0	0.00066577	8.1703	11.499	180.83	21.981	31.349	385.72	1.2630	26.753	0.035693	vapor
400.00	5.2000	1561.9	0.00064024	8.1621	11.491	180.49	21.988	31.397	386.04	1.2565	26.791	0.035762	vapor
400.00	5.2000	1561.9	0.00064024	8.1621	11.491	180.49	21.988	31.397	386.04	1.2565	26.791	0.035762	supercritical
400.00	5.2000	1561.9	0.00064024	8.1621	11.491	180.49	21.988	31.397	386.04	1.2565	26.791	0.035762	supercritical
400.00	5.4000	1621.8	0.00061660	8.1538	11.483	180.15	21.995	31.446	386.35	1.2499	26.829	0.035831	supercritical
400.00	5.6000	1681.7	0.00059465	8.1455	11.476	179.83	22.002	31.495	386.67	1.2434	26.867	0.035900	supercritical
400.00	5.8000	1741.5	0.00057422	8.1372	11.468	179.52	22.009	31.543	387.00	1.2368	26.906	0.035969	supercritical
400.00	6.0000	1801.3	0.00055516	8.1290	11.460	179.22	22.016	31.592	387.32	1.2302	26.944	0.036038	supercritical
400.00	6.2000	1861.0	0.00053733	8.1207	11.452	178.93	22.023	31.640	387.65	1.2236	26.983	0.036107	supercritical
400.00	6.4000	1920.8	0.00052062	8.1125	11.444	178.64	22.030	31.689	387.98	1.2170	27.021	0.036177	supercritical
400.00	6.6000	1980.5	0.00050493	8.1043	11.437	178.37	22.037	31.737	388.32	1.2104	27.060	0.036246	supercritical
400.00	6.8000	2040.2	0.00049016	8.0960	11.429	178.10	22.044	31.785	388.66	1.2038	27.099	0.036316	supercritical
400.00	7.0000	2099.8	0.00047623	8.0878	11.421	177.84	22.051	31.833	389.00	1.1972	27.138	0.036385	supercritical
400.00	7.2000	2159.4	0.00046309	8.0796	11.414	177.58	22.058	31.881	389.35	1.1906	27.178	0.036455	supercritical
400.00	7.4000	2219.0	0.00045066	8.0714	11.406	177.34	22.065	31.928	389.70	1.1839	27.217	0.036525	supercritical
400.00	7.6000	2278.5	0.00043888	8.0632	11.399	177.10	22.072	31.976	390.05	1.1773	27.256	0.036595	supercritical
400.00	7.8000	2338.0	0.00042771	8.0551	11.391	176.86	22.079	32.023	390.40	1.1706	27.296	0.036665	supercritical
400.00	8.0000	2397.5	0.00041710	8.0469	11.384	176.63	22.085	32.071	390.76	1.1640	27.336	0.036735	supercritical
400.00	8.2000	2456.9	0.00040702	8.0387	11.376	176.41	22.092	32.118	391.13	1.1574	27.375	0.036806	supercritical
400.00	8.4000	2516.3	0.00039741	8.0306	11.369	176.19	22.099	32.165	391.49	1.1507	27.415	0.036876	supercritical
400.00	8.6000	2575.6	0.00038826	8.0225	11.361	175.97	22.106	32.212	391.86	1.1440	27.456	0.036947	supercritical
400.00	8.8000	2634.9	0.00037952	8.0143	11.354	175.76	22.112	32.258	392.23	1.1374	27.496	0.037018	supercritical
400.00	9.0000	2694.1	0.00037117	8.0062	11.347	175.56	22.119	32.305	392.61	1.1307	27.536	0.037088	supercritical
400.00	9.2000	2753.3	0.00036319	7.9981	11.340	175.35	22.125	32.352	392.99	1.1241	27.577	0.037160	supercritical
400.00	9.4000	2812.5	0.00035556	7.9900	11.332	175.16	22.132	32.398	393.37	1.1174	27.618	0.037231	supercritical
400.00	9.6000	2871.6	0.00034824	7.9820	11.325	174.96	22.139	32.444	393.75	1.1108	27.658	0.037302	supercritical
400.00	9.8000	2930.7	0.00034122	7.9739	11.318	174.77	22.145	32.490	394.14	1.1041	27.699	0.037374	supercritical
400.00	10.000	2989.7	0.00033449	7.9658	11.311	174.58	22.151	32.536	394.54	1.0974	27.741	0.037445	supercritical
