Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
700.00	5.0000	847.28	0.0011802	15.264	21.165	198.81	24.726	33.309	501.98	0.068114	39.261	0.054901	vapor
700.00	5.2000	880.68	0.0011355	15.260	21.165	198.48	24.728	33.322	502.34	0.066602	39.286	0.054938	vapor
700.00	5.2000	880.68	0.0011355	15.260	21.165	198.48	24.728	33.322	502.34	0.066602	39.286	0.054938	supercritical
700.00	5.2000	880.68	0.0011355	15.260	21.165	198.48	24.728	33.322	502.34	0.066602	39.286	0.054938	supercritical
700.00	5.4000	914.04	0.0010940	15.256	21.164	198.16	24.730	33.334	502.71	0.065091	39.311	0.054976	supercritical
700.00	5.6000	947.35	0.0010556	15.252	21.164	197.85	24.732	33.347	503.07	0.063580	39.335	0.055014	supercritical
700.00	5.8000	980.63	0.0010197	15.249	21.163	197.56	24.734	33.359	503.43	0.062070	39.360	0.055052	supercritical
700.00	6.0000	1013.9	0.00098631	15.245	21.163	197.27	24.736	33.372	503.80	0.060560	39.384	0.055089	supercritical
700.00	6.2000	1047.1	0.00095504	15.241	21.162	196.99	24.738	33.384	504.17	0.059051	39.409	0.055127	supercritical
700.00	6.4000	1080.2	0.00092572	15.237	21.162	196.72	24.740	33.396	504.53	0.057543	39.433	0.055165	supercritical
700.00	6.6000	1113.4	0.00089818	15.234	21.162	196.46	24.742	33.409	504.90	0.056035	39.458	0.055202	supercritical
700.00	6.8000	1146.5	0.00087225	15.230	21.161	196.21	24.744	33.421	505.27	0.054528	39.482	0.055240	supercritical
700.00	7.0000	1179.5	0.00084782	15.226	21.161	195.96	24.746	33.433	505.63	0.053021	39.507	0.055277	supercritical
700.00	7.2000	1212.5	0.00082473	15.223	21.161	195.72	24.748	33.445	506.00	0.051516	39.531	0.055315	supercritical
700.00	7.4000	1245.5	0.00080290	15.219	21.160	195.49	24.751	33.458	506.37	0.050011	39.556	0.055353	supercritical
700.00	7.6000	1278.4	0.00078222	15.215	21.160	195.26	24.753	33.470	506.74	0.048507	39.580	0.055390	supercritical
700.00	7.8000	1311.3	0.00076260	15.211	21.160	195.04	24.755	33.482	507.11	0.047003	39.605	0.055428	supercritical
700.00	8.0000	1344.2	0.00074396	15.208	21.159	194.83	24.757	33.494	507.49	0.045501	39.629	0.055465	supercritical
700.00	8.2000	1377.0	0.00072623	15.204	21.159	194.62	24.758	33.506	507.86	0.044000	39.654	0.055503	supercritical
700.00	8.4000	1409.7	0.00070935	15.200	21.159	194.41	24.760	33.518	508.23	0.042499	39.678	0.055540	supercritical
700.00	8.6000	1442.5	0.00069325	15.197	21.158	194.21	24.762	33.530	508.60	0.041000	39.702	0.055578	supercritical
700.00	8.8000	1475.2	0.00067788	15.193	21.158	194.01	24.764	33.542	508.98	0.039501	39.727	0.055615	supercritical
700.00	9.0000	1507.8	0.00066320	15.189	21.158	193.82	24.766	33.554	509.35	0.038004	39.751	0.055652	supercritical
700.00	9.2000	1540.5	0.00064916	15.185	21.158	193.63	24.768	33.566	509.73	0.036508	39.776	0.055690	supercritical
700.00	9.4000	1573.0	0.00063571	15.182	21.157	193.45	24.770	33.578	510.11	0.035013	39.800	0.055727	supercritical
700.00	9.6000	1605.6	0.00062283	15.178	21.157	193.27	24.772	33.589	510.48	0.033519	39.824	0.055765	supercritical
700.00	9.8000	1638.1	0.00061047	15.174	21.157	193.09	24.774	33.601	510.86	0.032026	39.849	0.055802	supercritical
700.00	10.000	1670.5	0.00059861	15.171	21.157	192.92	24.776	33.613	511.24	0.030534	39.873	0.055839	supercritical
