Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
450.00	5.2000	1380.2	0.00072453	9.2967	13.064	184.19	22.421	31.552	408.76	0.91714	29.097	0.039123	supercritical
450.00	5.4000	1432.8	0.00069792	9.2897	13.058	183.86	22.427	31.588	409.10	0.91223	29.131	0.039183	supercritical
450.00	5.6000	1485.4	0.00067322	9.2827	13.053	183.55	22.432	31.625	409.44	0.90732	29.166	0.039244	supercritical
450.00	5.8000	1537.9	0.00065022	9.2757	13.047	183.24	22.438	31.661	409.79	0.90241	29.201	0.039304	supercritical
450.00	6.0000	1590.4	0.00062876	9.2688	13.041	182.94	22.443	31.697	410.14	0.89750	29.236	0.039364	supercritical
450.00	6.2000	1642.9	0.00060868	9.2618	13.036	182.66	22.449	31.732	410.49	0.89258	29.271	0.039425	supercritical
450.00	6.4000	1695.3	0.00058986	9.2548	13.030	182.38	22.454	31.768	410.84	0.88767	29.306	0.039485	supercritical
450.00	6.6000	1747.7	0.00057219	9.2479	13.024	182.11	22.460	31.804	411.19	0.88275	29.341	0.039545	supercritical
450.00	6.8000	1800.0	0.00055556	9.2410	13.019	181.84	22.465	31.839	411.55	0.87783	29.376	0.039606	supercritical
450.00	7.0000	1852.3	0.00053988	9.2340	13.013	181.59	22.470	31.875	411.91	0.87291	29.411	0.039666	supercritical
450.00	7.2000	1904.5	0.00052507	9.2271	13.008	181.34	22.476	31.910	412.27	0.86798	29.446	0.039727	supercritical
450.00	7.4000	1956.7	0.00051107	9.2202	13.002	181.10	22.481	31.945	412.63	0.86306	29.481	0.039788	supercritical
450.00	7.6000	2008.8	0.00049780	9.2133	12.997	180.86	22.486	31.980	413.00	0.85814	29.517	0.039848	supercritical
450.00	7.8000	2060.9	0.00048522	9.2064	12.991	180.63	22.491	32.015	413.37	0.85321	29.552	0.039909	supercritical
450.00	8.0000	2113.0	0.00047327	9.1995	12.986	180.40	22.497	32.050	413.74	0.84829	29.588	0.039970	supercritical
450.00	8.2000	2165.0	0.00046190	9.1926	12.980	180.18	22.502	32.085	414.11	0.84337	29.623	0.040031	supercritical
450.00	8.4000	2216.9	0.00045108	9.1858	12.975	179.97	22.507	32.120	414.48	0.83845	29.659	0.040092	supercritical
450.00	8.6000	2268.8	0.00044076	9.1789	12.969	179.76	22.512	32.154	414.86	0.83353	29.695	0.040153	supercritical
450.00	8.8000	2320.7	0.00043091	9.1721	12.964	179.55	22.517	32.189	415.24	0.82861	29.730	0.040214	supercritical
450.00	9.0000	2372.4	0.00042151	9.1652	12.959	179.35	22.522	32.223	415.62	0.82369	29.766	0.040275	supercritical
450.00	9.2000	2424.2	0.00041251	9.1584	12.953	179.16	22.528	32.257	416.01	0.81877	29.802	0.040336	supercritical
450.00	9.4000	2475.9	0.00040390	9.1516	12.948	178.96	22.533	32.292	416.39	0.81386	29.838	0.040397	supercritical
450.00	9.6000	2527.5	0.00039565	9.1448	12.943	178.77	22.538	32.326	416.78	0.80895	29.874	0.040459	supercritical
450.00	9.8000	2579.1	0.00038773	9.1380	12.938	178.59	22.543	32.360	417.17	0.80404	29.910	0.040520	supercritical
450.00	10.000	2630.6	0.00038014	9.1312	12.933	178.41	22.548	32.393	417.57	0.79913	29.947	0.040582	supercritical
