Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
2000.0	0.0000	0.0000	infinite	51.250	67.879	-1.0000e+07	29.456	37.770	816.30	undefined	77.167	0.12307	vapor
2000.0	0.20000	12.024	0.083170	51.249	67.883	263.01	29.456	37.771	816.57	-0.58599	77.177	0.12308	vapor
2000.0	0.40000	24.040	0.041598	51.248	67.888	257.24	29.456	37.772	816.84	-0.58607	77.188	0.12310	vapor
2000.0	0.60000	36.048	0.027741	51.248	67.892	253.87	29.456	37.773	817.11	-0.58615	77.198	0.12311	vapor
2000.0	0.80000	48.049	0.020812	51.247	67.897	251.48	29.457	37.774	817.37	-0.58623	77.208	0.12312	vapor
2000.0	1.0000	60.042	0.016655	51.246	67.901	249.62	29.457	37.775	817.64	-0.58631	77.219	0.12314	vapor
2000.0	1.2000	72.027	0.013884	51.245	67.905	248.11	29.457	37.776	817.91	-0.58638	77.229	0.12315	vapor
2000.0	1.4000	84.005	0.011904	51.244	67.910	246.82	29.457	37.777	818.18	-0.58646	77.239	0.12317	vapor
2000.0	1.6000	95.976	0.010419	51.243	67.914	245.71	29.457	37.778	818.45	-0.58654	77.250	0.12318	vapor
2000.0	1.8000	107.94	0.0092646	51.242	67.919	244.73	29.457	37.779	818.71	-0.58662	77.260	0.12319	vapor
2000.0	2.0000	119.89	0.0083407	51.242	67.923	243.86	29.458	37.780	818.98	-0.58670	77.270	0.12321	vapor
2000.0	2.2000	131.84	0.0075849	51.241	67.928	243.07	29.458	37.782	819.25	-0.58678	77.281	0.12322	vapor
2000.0	2.4000	143.78	0.0069550	51.240	67.932	242.34	29.458	37.783	819.52	-0.58686	77.291	0.12323	vapor
2000.0	2.6000	155.71	0.0064221	51.239	67.936	241.68	29.458	37.784	819.79	-0.58693	77.301	0.12325	vapor
2000.0	2.8000	167.64	0.0059652	51.238	67.941	241.06	29.458	37.785	820.06	-0.58701	77.311	0.12326	vapor
2000.0	3.0000	179.56	0.0055693	51.237	67.945	240.48	29.459	37.786	820.33	-0.58709	77.322	0.12327	vapor
2000.0	3.2000	191.47	0.0052229	51.237	67.950	239.95	29.459	37.787	820.59	-0.58717	77.332	0.12329	vapor
2000.0	3.4000	203.37	0.0049172	51.236	67.954	239.44	29.459	37.788	820.86	-0.58725	77.342	0.12330	vapor
2000.0	3.6000	215.26	0.0046455	51.235	67.959	238.97	29.459	37.789	821.13	-0.58733	77.352	0.12331	vapor
2000.0	3.8000	227.15	0.0044024	51.234	67.963	238.52	29.459	37.790	821.40	-0.58740	77.363	0.12333	vapor
2000.0	4.0000	239.03	0.0041836	51.233	67.967	238.09	29.460	37.791	821.67	-0.58748	77.373	0.12334	vapor
2000.0	4.2000	250.90	0.0039856	51.232	67.972	237.68	29.460	37.792	821.94	-0.58756	77.383	0.12335	vapor
2000.0	4.4000	262.77	0.0038057	51.231	67.976	237.30	29.460	37.793	822.21	-0.58764	77.393	0.12337	vapor
2000.0	4.6000	274.62	0.0036414	51.231	67.981	236.93	29.460	37.794	822.48	-0.58772	77.404	0.12338	vapor
2000.0	4.8000	286.47	0.0034907	51.230	67.985	236.57	29.460	37.795	822.75	-0.58780	77.414	0.12339	vapor
2000.0	5.0000	298.31	0.0033522	51.229	67.990	236.23	29.460	37.796	823.02	-0.58787	77.424	0.12341	vapor
2000.0	5.2000	310.15	0.0032243	51.228	67.994	235.91	29.461	37.797	823.29	-0.58795	77.434	0.12342	vapor
2000.0	5.2000	310.15	0.0032243	51.228	67.994	235.91	29.461	37.797	823.29	-0.58795	77.434	0.12342	supercritical
2000.0	5.2000	310.15	0.0032243	51.228	67.994	235.91	29.461	37.797	823.29	-0.58795	77.434	0.12342	supercritical
2000.0	5.4000	321.97	0.0031058	51.227	67.999	235.59	29.461	37.798	823.56	-0.58803	77.444	0.12343	supercritical
2000.0	5.6000	333.79	0.0029959	51.226	68.003	235.29	29.461	37.799	823.83	-0.58811	77.455	0.12345	supercritical
2000.0	5.8000	345.61	0.0028935	51.225	68.007	235.00	29.461	37.800	824.10	-0.58819	77.465	0.12346	supercritical
2000.0	6.0000	357.41	0.0027979	51.224	68.012	234.72	29.461	37.801	824.37	-0.58826	77.475	0.12347	supercritical
2000.0	6.2000	369.21	0.0027085	51.224	68.016	234.44	29.461	37.802	824.64	-0.58834	77.485	0.12349	supercritical
2000.0	6.4000	381.00	0.0026247	51.223	68.021	234.18	29.462	37.803	824.91	-0.58842	77.495	0.12350	supercritical
2000.0	6.6000	392.78	0.0025460	51.222	68.025	233.92	29.462	37.804	825.18	-0.58850	77.506	0.12351	supercritical
2000.0	6.8000	404.55	0.0024719	51.221	68.030	233.67	29.462	37.805	825.45	-0.58858	77.516	0.12353	supercritical
2000.0	7.0000	416.32	0.0024020	51.220	68.034	233.43	29.462	37.806	825.72	-0.58865	77.526	0.12354	supercritical
2000.0	7.2000	428.08	0.0023360	51.219	68.039	233.20	29.462	37.807	825.99	-0.58873	77.536	0.12355	supercritical
2000.0	7.4000	439.83	0.0022736	51.218	68.043	232.97	29.462	37.808	826.26	-0.58881	77.546	0.12357	supercritical
2000.0	7.6000	451.58	0.0022145	51.218	68.048	232.75	29.463	37.809	826.54	-0.58889	77.556	0.12358	supercritical
