Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
420.00	0.071000	20.337	0.049172	15.810	19.302	123.20	33.436	41.774	521.37	1.9788	14.740	0.053259	vapor
420.00	0.072000	20.623	0.048489	15.810	19.302	123.08	33.436	41.775	521.37	1.9788	14.741	0.053260	vapor
420.00	0.073000	20.910	0.047825	15.810	19.302	122.97	33.436	41.775	521.37	1.9787	14.741	0.053260	vapor
420.00	0.074000	21.196	0.047179	15.810	19.301	122.86	33.436	41.775	521.37	1.9787	14.741	0.053261	vapor
420.00	0.075000	21.483	0.046549	15.810	19.301	122.74	33.436	41.776	521.37	1.9787	14.741	0.053261	vapor
420.00	0.076000	21.769	0.045937	15.810	19.301	122.63	33.436	41.776	521.37	1.9786	14.741	0.053261	vapor
420.00	0.077000	22.056	0.045340	15.810	19.301	122.52	33.436	41.777	521.37	1.9786	14.741	0.053262	vapor
420.00	0.078000	22.342	0.044759	15.810	19.301	122.42	33.436	41.777	521.37	1.9785	14.741	0.053262	vapor
420.00	0.079000	22.629	0.044192	15.810	19.301	122.31	33.436	41.777	521.37	1.9785	14.741	0.053263	vapor
420.00	0.080000	22.915	0.043639	15.810	19.301	122.21	33.436	41.778	521.37	1.9785	14.741	0.053263	vapor
420.00	0.081000	23.202	0.043100	15.810	19.301	122.10	33.436	41.778	521.37	1.9784	14.742	0.053264	vapor
420.00	0.082000	23.488	0.042575	15.810	19.301	122.00	33.436	41.779	521.37	1.9784	14.742	0.053264	vapor
420.00	0.083000	23.775	0.042061	15.810	19.301	121.90	33.437	41.779	521.37	1.9783	14.742	0.053265	vapor
420.00	0.084000	24.061	0.041561	15.810	19.301	121.80	33.437	41.779	521.37	1.9783	14.742	0.053265	vapor
420.00	0.085000	24.348	0.041072	15.809	19.301	121.70	33.437	41.780	521.37	1.9783	14.742	0.053266	vapor
420.00	0.086000	24.634	0.040594	15.809	19.300	121.60	33.437	41.780	521.37	1.9782	14.742	0.053266	vapor
420.00	0.087000	24.921	0.040127	15.809	19.300	121.51	33.437	41.781	521.37	1.9782	14.742	0.053266	vapor
420.00	0.088000	25.207	0.039671	15.809	19.300	121.41	33.437	41.781	521.37	1.9781	14.742	0.053267	vapor
420.00	0.089000	25.494	0.039225	15.809	19.300	121.32	33.437	41.781	521.37	1.9781	14.742	0.053267	vapor
420.00	0.090000	25.780	0.038789	15.809	19.300	121.23	33.437	41.782	521.37	1.9781	14.742	0.053268	vapor
420.00	0.091000	26.067	0.038363	15.809	19.300	121.13	33.437	41.782	521.37	1.9780	14.743	0.053268	vapor
420.00	0.092000	26.354	0.037946	15.809	19.300	121.04	33.437	41.783	521.38	1.9780	14.743	0.053269	vapor
420.00	0.093000	26.640	0.037537	15.809	19.300	120.95	33.437	41.783	521.38	1.9779	14.743	0.053269	vapor
420.00	0.094000	26.927	0.037138	15.809	19.300	120.86	33.437	41.783	521.38	1.9779	14.743	0.053270	vapor
420.00	0.095000	27.213	0.036747	15.809	19.300	120.78	33.437	41.784	521.38	1.9779	14.743	0.053270	vapor
420.00	0.096000	27.500	0.036364	15.809	19.300	120.69	33.437	41.784	521.38	1.9778	14.743	0.053271	vapor
420.00	0.097000	27.786	0.035989	15.809	19.300	120.60	33.437	41.785	521.38	1.9778	14.743	0.053271	vapor
420.00	0.098000	28.073	0.035622	15.809	19.299	120.52	33.437	41.785	521.38	1.9777	14.743	0.053272	vapor
420.00	0.099000	28.359	0.035262	15.808	19.299	120.43	33.437	41.785	521.38	1.9777	14.743	0.053272	vapor
420.00	0.10000	28.646	0.034909	15.808	19.299	120.35	33.437	41.786	521.38	1.9777	14.744	0.053272	vapor
