Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
190.00	0.026000	16.490	0.060644	9.3203	10.897	102.98	25.144	33.520	361.63	10.150	7.3206	0.020392	vapor
190.00	0.027000	17.125	0.058394	9.3201	10.897	102.67	25.145	33.523	361.61	10.150	7.3207	0.020394	vapor
190.00	0.028000	17.761	0.056304	9.3199	10.896	102.36	25.145	33.526	361.60	10.150	7.3208	0.020395	vapor
190.00	0.029000	18.396	0.054359	9.3197	10.896	102.07	25.146	33.529	361.58	10.151	7.3209	0.020397	vapor
190.00	0.030000	19.032	0.052543	9.3194	10.896	101.79	25.147	33.532	361.57	10.151	7.3211	0.020399	vapor
190.00	0.031000	19.668	0.050844	9.3192	10.895	101.51	25.147	33.535	361.55	10.152	7.3212	0.020400	vapor
190.00	0.032000	20.304	0.049252	9.3190	10.895	101.25	25.148	33.539	361.54	10.152	7.3213	0.020402	vapor
190.00	0.033000	20.940	0.047756	9.3188	10.895	100.99	25.149	33.542	361.52	10.152	7.3214	0.020404	vapor
190.00	0.034000	21.576	0.046348	9.3185	10.894	100.74	25.150	33.545	361.51	10.153	7.3215	0.020405	vapor
190.00	0.035000	22.212	0.045020	9.3183	10.894	100.50	25.150	33.548	361.49	10.153	7.3216	0.020407	vapor
190.00	0.036000	22.849	0.043766	9.3181	10.894	100.27	25.151	33.551	361.48	10.154	7.3218	0.020408	vapor
190.00	0.037000	23.485	0.042580	9.3179	10.893	100.04	25.152	33.554	361.46	10.154	7.3219	0.020410	vapor
190.00	0.038000	24.122	0.041457	9.3176	10.893	99.814	25.153	33.557	361.45	10.154	7.3220	0.020411	vapor
190.00	0.039000	24.758	0.040391	9.3174	10.893	99.596	25.153	33.560	361.43	10.155	7.3221	0.020413	vapor
190.00	0.040000	25.395	0.039378	9.3172	10.892	99.385	25.154	33.564	361.42	10.155	7.3222	0.020415	vapor
190.00	0.041000	26.032	0.038415	9.3170	10.892	99.178	25.155	33.567	361.40	10.155	7.3223	0.020416	vapor
190.00	0.042000	26.668	0.037497	9.3167	10.892	98.977	25.156	33.570	361.39	10.156	7.3225	0.020418	vapor
190.00	0.043000	27.305	0.036623	9.3165	10.891	98.780	25.156	33.573	361.37	10.156	7.3226	0.020419	vapor
190.00	0.044000	27.943	0.035788	9.3163	10.891	98.588	25.157	33.576	361.36	10.157	7.3227	0.020421	vapor
190.00	0.045000	28.580	0.034990	9.3161	10.891	98.400	25.158	33.579	361.34	10.157	7.3228	0.020422	vapor
190.00	0.046000	29.217	0.034227	9.3158	10.890	98.216	25.158	33.582	361.33	10.157	7.3229	0.020424	vapor
190.00	0.047000	29.854	0.033496	9.3156	10.890	98.036	25.159	33.585	361.31	10.158	7.3230	0.020425	vapor
190.00	0.048000	30.492	0.032796	9.3154	10.890	97.859	25.160	33.589	361.30	10.158	7.3232	0.020427	vapor
190.00	0.049000	31.129	0.032124	9.3152	10.889	97.687	25.161	33.592	361.28	10.159	7.3233	0.020428	vapor
190.00	0.050000	31.767	0.031479	9.3149	10.889	97.518	25.161	33.595	361.27	10.159	7.3234	0.020430	vapor
190.00	0.051000	32.405	0.030860	9.3147	10.889	97.352	25.162	33.598	361.25	10.159	7.3235	0.020431	vapor
190.00	0.052000	33.042	0.030264	9.3145	10.888	97.189	25.163	33.601	361.24	10.160	7.3236	0.020433	vapor
190.00	0.053000	33.680	0.029691	9.3143	10.888	97.030	25.164	33.604	361.22	10.160	7.3237	0.020434	vapor
190.00	0.054000	34.318	0.029139	9.3140	10.888	96.873	25.164	33.607	361.21	10.161	7.3239	0.020436	vapor
190.00	0.055000	34.957	0.028607	9.3138	10.887	96.719	25.165	33.611	361.19	10.161	7.3240	0.020437	vapor
190.00	0.056000	35.595	0.028094	9.3136	10.887	96.568	25.166	33.614	361.18	10.161	7.3241	0.020439	vapor
190.00	0.057000	36.233	0.027599	9.3134	10.887	96.420	25.167	33.617	361.16	10.162	7.3242	0.020440	vapor
190.00	0.058000	36.871	0.027121	9.3131	10.886	96.274	25.167	33.620	361.14	10.162	7.3243	0.020442	vapor
190.00	0.059000	37.510	0.026660	9.3129	10.886	96.131	25.168	33.623	361.13	10.163	7.3245	0.020443	vapor
190.00	0.060000	38.148	0.026213	9.3127	10.885	95.990	25.169	33.626	361.11	10.163	7.3246	0.020445	vapor
190.00	0.061000	38.787	0.025782	9.3125	10.885	95.851	25.169	33.630	361.10	10.163	7.3247	0.020446	vapor
190.00	0.062000	39.426	0.025364	9.3122	10.885	95.715	25.170	33.633	361.08	10.164	7.3248	0.020447	vapor
190.00	0.063000	40.065	0.024960	9.3120	10.884	95.581	25.171	33.636	361.07	10.164	7.3249	0.020449	vapor
190.00	0.064000	40.704	0.024568	9.3118	10.884	95.448	25.172	33.639	361.05	10.164	7.3250	0.020450	vapor
190.00	0.065000	41.343	0.024188	9.3116	10.884	95.318	25.172	33.642	361.04	10.165	7.3252	0.020452	vapor
190.00	0.066000	41.982	0.023820	9.3113	10.883	95.190	25.173	33.645	361.02	10.165	7.3253	0.020453	vapor
190.00	0.067000	42.621	0.023462	9.3111	10.883	95.064	25.174	33.648	361.01	10.166	7.3254	0.020455	vapor
190.00	0.068000	43.261	0.023116	9.3109	10.883	94.940	25.175	33.652	360.99	10.166	7.3255	0.020456	vapor
190.00	0.069000	43.900	0.022779	9.3107	10.882	94.817	25.175	33.655	360.98	10.166	7.3256	0.020457	vapor
190.00	0.070000	44.540	0.022452	9.3104	10.882	94.696	25.176	33.658	360.96	10.167	7.3258	0.020459	vapor
190.00	0.071000	45.179	0.022134	9.3102	10.882	94.577	25.177	33.661	360.95	10.167	7.3259	0.020460	vapor
190.00	0.072000	45.819	0.021825	9.3100	10.881	94.460	25.178	33.664	360.93	10.168	7.3260	0.020462	vapor
190.00	0.073000	46.459	0.021525	9.3098	10.881	94.344	25.178	33.668	360.92	10.168	7.3261	0.020463	vapor
190.00	0.074000	47.099	0.021232	9.3095	10.881	94.229	25.179	33.671	360.90	10.168	7.3262	0.020465	vapor
190.00	0.075000	47.739	0.020947	9.3093	10.880	94.117	25.180	33.674	360.89	10.169	7.3264	0.020466	vapor
190.00	0.076000	48.379	0.020670	9.3091	10.880	94.005	25.181	33.677	360.87	10.169	7.3265	0.020467	vapor
190.00	0.077000	49.019	0.020400	9.3088	10.880	93.895	25.181	33.680	360.86	10.170	7.3266	0.020469	vapor
190.00	0.078000	49.659	0.020137	9.3086	10.879	93.787	25.182	33.683	360.84	10.170	7.3267	0.020470	vapor
190.00	0.079000	50.300	0.019881	9.3084	10.879	93.680	25.183	33.687	360.83	10.170	7.3268	0.020472	vapor
190.00	0.080000	50.940	0.019631	9.3082	10.879	93.574	25.184	33.690	360.81	10.171	7.3269	0.020473	vapor
190.00	0.081000	51.581	0.019387	9.3079	10.878	93.470	25.184	33.693	360.80	10.171	7.3271	0.020474	vapor
190.00	0.082000	52.221	0.019149	9.3077	10.878	93.366	25.185	33.696	360.78	10.171	7.3272	0.020476	vapor
190.00	0.083000	52.862	0.018917	9.3075	10.878	93.264	25.186	33.699	360.77	10.172	7.3273	0.020477	vapor
190.00	0.084000	53.503	0.018691	9.3073	10.877	93.164	25.187	33.703	360.75	10.172	7.3274	0.020479	vapor
190.00	0.085000	54.144	0.018469	9.3070	10.877	93.064	25.187	33.706	360.74	10.173	7.3275	0.020480	vapor
190.00	0.086000	54.785	0.018253	9.3068	10.877	92.966	25.188	33.709	360.72	10.173	7.3277	0.020481	vapor
190.00	0.087000	55.426	0.018042	9.3066	10.876	92.868	25.189	33.712	360.71	10.173	7.3278	0.020483	vapor
190.00	0.088000	56.067	0.017836	9.3064	10.876	92.772	25.189	33.715	360.69	10.174	7.3279	0.020484	vapor
190.00	0.089000	56.709	0.017634	9.3061	10.876	92.677	25.190	33.718	360.68	10.174	7.3280	0.020486	vapor
190.00	0.090000	57.350	0.017437	9.3059	10.875	92.583	25.191	33.722	360.66	10.175	7.3281	0.020487	vapor
190.00	0.091000	57.992	0.017244	9.3057	10.875	92.490	25.192	33.725	360.65	10.175	7.3283	0.020488	vapor
190.00	0.092000	58.633	0.017055	9.3055	10.875	92.398	25.192	33.728	360.63	10.175	7.3284	0.020490	vapor
190.00	0.093000	59.275	0.016871	9.3052	10.874	92.307	25.193	33.731	360.61	10.176	7.3285	0.020491	vapor
190.00	0.094000	59.917	0.016690	9.3050	10.874	92.216	25.194	33.734	360.60	10.176	7.3286	0.020493	vapor
190.00	0.095000	60.559	0.016513	9.3048	10.873	92.127	25.195	33.738	360.58	10.177	7.3287	0.020494	vapor
190.00	0.096000	61.201	0.016340	9.3045	10.873	92.039	25.195	33.741	360.57	10.177	7.3289	0.020495	vapor
190.00	0.097000	61.843	0.016170	9.3043	10.873	91.952	25.196	33.744	360.55	10.177	7.3290	0.020497	vapor
190.00	0.098000	62.485	0.016004	9.3041	10.872	91.865	25.197	33.747	360.54	10.178	7.3291	0.020498	vapor
190.00	0.099000	63.127	0.015841	9.3039	10.872	91.780	25.198	33.750	360.52	10.178	7.3292	0.020499	vapor
190.00	0.10000	63.770	0.015681	9.3036	10.872	91.695	25.198	33.754	360.51	10.179	7.3293	0.020501	vapor
