Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
240.00	0.028000	14.046	0.071195	10.591	12.584	110.25	25.753	34.104	405.45	6.6817	9.1154	0.026347	vapor
240.00	0.029000	14.548	0.068738	10.591	12.584	109.96	25.753	34.105	405.44	6.6817	9.1155	0.026348	vapor
240.00	0.030000	15.050	0.066444	10.590	12.584	109.67	25.753	34.107	405.43	6.6818	9.1156	0.026349	vapor
240.00	0.031000	15.552	0.064299	10.590	12.584	109.40	25.754	34.108	405.43	6.6818	9.1158	0.026350	vapor
240.00	0.032000	16.055	0.062287	10.590	12.583	109.14	25.754	34.110	405.42	6.6818	9.1159	0.026351	vapor
240.00	0.033000	16.557	0.060397	10.590	12.583	108.88	25.754	34.112	405.41	6.6818	9.1160	0.026351	vapor
240.00	0.034000	17.059	0.058619	10.590	12.583	108.63	25.755	34.113	405.40	6.6818	9.1162	0.026352	vapor
240.00	0.035000	17.562	0.056942	10.590	12.583	108.39	25.755	34.115	405.40	6.6818	9.1163	0.026353	vapor
240.00	0.036000	18.064	0.055358	10.590	12.582	108.15	25.755	34.117	405.39	6.6818	9.1164	0.026354	vapor
240.00	0.037000	18.567	0.053860	10.589	12.582	107.92	25.756	34.118	405.38	6.6818	9.1166	0.026355	vapor
240.00	0.038000	19.069	0.052441	10.589	12.582	107.70	25.756	34.120	405.37	6.6818	9.1167	0.026356	vapor
240.00	0.039000	19.572	0.051094	10.589	12.582	107.49	25.756	34.121	405.37	6.6818	9.1168	0.026357	vapor
240.00	0.040000	20.074	0.049815	10.589	12.582	107.27	25.756	34.123	405.36	6.6818	9.1170	0.026358	vapor
240.00	0.041000	20.577	0.048598	10.589	12.581	107.07	25.757	34.125	405.35	6.6819	9.1171	0.026359	vapor
240.00	0.042000	21.079	0.047440	10.589	12.581	106.87	25.757	34.126	405.34	6.6819	9.1172	0.026360	vapor
240.00	0.043000	21.582	0.046335	10.588	12.581	106.67	25.757	34.128	405.34	6.6819	9.1174	0.026361	vapor
240.00	0.044000	22.085	0.045280	10.588	12.581	106.48	25.758	34.130	405.33	6.6819	9.1175	0.026362	vapor
240.00	0.045000	22.588	0.044272	10.588	12.580	106.29	25.758	34.131	405.32	6.6819	9.1176	0.026363	vapor
240.00	0.046000	23.090	0.043308	10.588	12.580	106.11	25.758	34.133	405.31	6.6819	9.1178	0.026364	vapor
240.00	0.047000	23.593	0.042385	10.588	12.580	105.93	25.759	34.134	405.31	6.6819	9.1179	0.026365	vapor
240.00	0.048000	24.096	0.041501	10.588	12.580	105.75	25.759	34.136	405.30	6.6819	9.1180	0.026365	vapor
240.00	0.049000	24.599	0.040652	10.587	12.579	105.58	25.759	34.138	405.29	6.6819	9.1182	0.026366	vapor
240.00	0.050000	25.102	0.039838	10.587	12.579	105.41	25.760	34.139	405.28	6.6819	9.1183	0.026367	vapor
240.00	0.051000	25.605	0.039055	10.587	12.579	105.25	25.760	34.141	405.28	6.6819	9.1184	0.026368	vapor
240.00	0.052000	26.108	0.038303	10.587	12.579	105.09	25.760	34.143	405.27	6.6819	9.1186	0.026369	vapor
240.00	0.053000	26.611	0.037579	10.587	12.579	104.93	25.761	34.144	405.26	6.6820	9.1187	0.026370	vapor
240.00	0.054000	27.114	0.036881	10.587	12.578	104.77	25.761	34.146	405.25	6.6820	9.1188	0.026371	vapor
240.00	0.055000	27.617	0.036210	10.587	12.578	104.62	25.761	34.148	405.25	6.6820	9.1190	0.026372	vapor
240.00	0.056000	28.120	0.035562	10.586	12.578	104.47	25.762	34.149	405.24	6.6820	9.1191	0.026373	vapor
240.00	0.057000	28.623	0.034937	10.586	12.578	104.32	25.762	34.151	405.23	6.6820	9.1192	0.026374	vapor
240.00	0.058000	29.127	0.034333	10.586	12.577	104.17	25.762	34.152	405.22	6.6820	9.1194	0.026375	vapor
240.00	0.059000	29.630	0.033750	10.586	12.577	104.03	25.763	34.154	405.22	6.6820	9.1195	0.026376	vapor
240.00	0.060000	30.133	0.033186	10.586	12.577	103.89	25.763	34.156	405.21	6.6820	9.1196	0.026376	vapor
240.00	0.061000	30.636	0.032641	10.586	12.577	103.75	25.763	34.157	405.20	6.6820	9.1198	0.026377	vapor
240.00	0.062000	31.140	0.032113	10.585	12.576	103.62	25.764	34.159	405.19	6.6820	9.1199	0.026378	vapor
240.00	0.063000	31.643	0.031602	10.585	12.576	103.48	25.764	34.161	405.19	6.6820	9.1200	0.026379	vapor
240.00	0.064000	32.147	0.031108	10.585	12.576	103.35	25.764	34.162	405.18	6.6820	9.1202	0.026380	vapor
240.00	0.065000	32.650	0.030628	10.585	12.576	103.22	25.764	34.164	405.17	6.6821	9.1203	0.026381	vapor
240.00	0.066000	33.154	0.030163	10.585	12.576	103.09	25.765	34.166	405.16	6.6821	9.1205	0.026382	vapor
240.00	0.067000	33.657	0.029711	10.585	12.575	102.97	25.765	34.167	405.16	6.6821	9.1206	0.026383	vapor
240.00	0.068000	34.161	0.029273	10.585	12.575	102.84	25.765	34.169	405.15	6.6821	9.1207	0.026384	vapor
240.00	0.069000	34.664	0.028848	10.584	12.575	102.72	25.766	34.170	405.14	6.6821	9.1209	0.026385	vapor
240.00	0.070000	35.168	0.028435	10.584	12.575	102.60	25.766	34.172	405.13	6.6821	9.1210	0.026385	vapor
240.00	0.071000	35.672	0.028033	10.584	12.574	102.48	25.766	34.174	405.13	6.6821	9.1211	0.026386	vapor
240.00	0.072000	36.175	0.027643	10.584	12.574	102.37	25.767	34.175	405.12	6.6821	9.1213	0.026387	vapor
240.00	0.073000	36.679	0.027263	10.584	12.574	102.25	25.767	34.177	405.11	6.6821	9.1214	0.026388	vapor
240.00	0.074000	37.183	0.026894	10.584	12.574	102.14	25.767	34.179	405.10	6.6821	9.1215	0.026389	vapor
240.00	0.075000	37.687	0.026535	10.583	12.574	102.03	25.768	34.180	405.10	6.6821	9.1217	0.026390	vapor
240.00	0.076000	38.191	0.026184	10.583	12.573	101.91	25.768	34.182	405.09	6.6821	9.1218	0.026391	vapor
240.00	0.077000	38.695	0.025843	10.583	12.573	101.81	25.768	34.184	405.08	6.6822	9.1219	0.026392	vapor
240.00	0.078000	39.198	0.025511	10.583	12.573	101.70	25.769	34.185	405.07	6.6822	9.1221	0.026393	vapor
240.00	0.079000	39.702	0.025187	10.583	12.573	101.59	25.769	34.187	405.07	6.6822	9.1222	0.026393	vapor
240.00	0.080000	40.206	0.024872	10.583	12.572	101.49	25.769	34.188	405.06	6.6822	9.1223	0.026394	vapor
240.00	0.081000	40.711	0.024564	10.582	12.572	101.38	25.770	34.190	405.05	6.6822	9.1225	0.026395	vapor
240.00	0.082000	41.215	0.024263	10.582	12.572	101.28	25.770	34.192	405.04	6.6822	9.1226	0.026396	vapor
240.00	0.083000	41.719	0.023970	10.582	12.572	101.18	25.770	34.193	405.04	6.6822	9.1228	0.026397	vapor
240.00	0.084000	42.223	0.023684	10.582	12.571	101.08	25.771	34.195	405.03	6.6822	9.1229	0.026398	vapor
240.00	0.085000	42.727	0.023404	10.582	12.571	100.98	25.771	34.197	405.02	6.6822	9.1230	0.026399	vapor
240.00	0.086000	43.231	0.023131	10.582	12.571	100.88	25.771	34.198	405.01	6.6822	9.1232	0.026400	vapor
240.00	0.087000	43.736	0.022865	10.582	12.571	100.78	25.772	34.200	405.01	6.6822	9.1233	0.026401	vapor
240.00	0.088000	44.240	0.022604	10.581	12.571	100.69	25.772	34.202	405.00	6.6822	9.1234	0.026401	vapor
240.00	0.089000	44.744	0.022349	10.581	12.570	100.59	25.772	34.203	404.99	6.6822	9.1236	0.026402	vapor
240.00	0.090000	45.249	0.022100	10.581	12.570	100.50	25.772	34.205	404.98	6.6823	9.1237	0.026403	vapor
240.00	0.091000	45.753	0.021856	10.581	12.570	100.41	25.773	34.207	404.98	6.6823	9.1238	0.026404	vapor
240.00	0.092000	46.258	0.021618	10.581	12.570	100.32	25.773	34.208	404.97	6.6823	9.1240	0.026405	vapor
240.00	0.093000	46.762	0.021385	10.581	12.569	100.23	25.773	34.210	404.96	6.6823	9.1241	0.026406	vapor
240.00	0.094000	47.267	0.021157	10.580	12.569	100.14	25.774	34.211	404.95	6.6823	9.1243	0.026407	vapor
240.00	0.095000	47.771	0.020933	10.580	12.569	100.05	25.774	34.213	404.95	6.6823	9.1244	0.026408	vapor
240.00	0.096000	48.276	0.020714	10.580	12.569	99.959	25.774	34.215	404.94	6.6823	9.1245	0.026409	vapor
240.00	0.097000	48.780	0.020500	10.580	12.568	99.872	25.775	34.216	404.93	6.6823	9.1247	0.026409	vapor
240.00	0.098000	49.285	0.020290	10.580	12.568	99.786	25.775	34.218	404.92	6.6823	9.1248	0.026410	vapor
240.00	0.099000	49.790	0.020084	10.580	12.568	99.701	25.775	34.220	404.92	6.6823	9.1249	0.026411	vapor
240.00	0.10000	50.295	0.019883	10.580	12.568	99.617	25.776	34.221	404.91	6.6823	9.1251	0.026412	vapor
