Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
95.000	0.027000	27783.	3.5994e-05	-0.91958	-0.91861	-8.8792	34.351	54.294	1499.2	-0.47189	171.19	0.20597	liquid
95.000	0.028000	27783.	3.5994e-05	-0.91960	-0.91859	-8.8793	34.351	54.294	1499.2	-0.47189	171.20	0.20597	liquid
95.000	0.029000	27783.	3.5994e-05	-0.91961	-0.91856	-8.8794	34.351	54.293	1499.2	-0.47190	171.20	0.20597	liquid
95.000	0.030000	27783.	3.5994e-05	-0.91962	-0.91854	-8.8795	34.351	54.293	1499.2	-0.47190	171.20	0.20597	liquid
95.000	0.031000	27783.	3.5993e-05	-0.91963	-0.91851	-8.8796	34.351	54.293	1499.2	-0.47190	171.21	0.20597	liquid
95.000	0.032000	27783.	3.5993e-05	-0.91964	-0.91848	-8.8797	34.351	54.293	1499.2	-0.47190	171.21	0.20597	liquid
95.000	0.033000	27783.	3.5993e-05	-0.91965	-0.91846	-8.8798	34.351	54.293	1499.2	-0.47190	171.21	0.20597	liquid
95.000	0.034000	27783.	3.5993e-05	-0.91966	-0.91843	-8.8799	34.351	54.293	1499.2	-0.47191	171.21	0.20597	liquid
95.000	0.035000	27783.	3.5993e-05	-0.91967	-0.91841	-8.8800	34.351	54.293	1499.2	-0.47191	171.22	0.20598	liquid
95.000	0.036000	27783.	3.5993e-05	-0.91968	-0.91838	-8.8801	34.351	54.293	1499.2	-0.47191	171.22	0.20598	liquid
95.000	0.037000	27783.	3.5993e-05	-0.91969	-0.91836	-8.8803	34.351	54.293	1499.2	-0.47191	171.22	0.20598	liquid
95.000	0.038000	27783.	3.5993e-05	-0.91970	-0.91833	-8.8804	34.351	54.293	1499.2	-0.47191	171.23	0.20598	liquid
95.000	0.039000	27783.	3.5993e-05	-0.91971	-0.91831	-8.8805	34.351	54.292	1499.2	-0.47192	171.23	0.20598	liquid
95.000	0.040000	27783.	3.5993e-05	-0.91972	-0.91828	-8.8806	34.351	54.292	1499.3	-0.47192	171.23	0.20598	liquid
95.000	0.041000	27783.	3.5993e-05	-0.91973	-0.91825	-8.8807	34.351	54.292	1499.3	-0.47192	171.24	0.20598	liquid
95.000	0.042000	27783.	3.5993e-05	-0.91974	-0.91823	-8.8808	34.351	54.292	1499.3	-0.47192	171.24	0.20598	liquid
95.000	0.043000	27783.	3.5993e-05	-0.91975	-0.91820	-8.8809	34.351	54.292	1499.3	-0.47193	171.24	0.20598	liquid
95.000	0.044000	27783.	3.5993e-05	-0.91976	-0.91818	-8.8810	34.351	54.292	1499.3	-0.47193	171.25	0.20598	liquid
95.000	0.045000	27783.	3.5993e-05	-0.91977	-0.91815	-8.8811	34.351	54.292	1499.3	-0.47193	171.25	0.20598	liquid
95.000	0.046000	27783.	3.5993e-05	-0.91978	-0.91813	-8.8812	34.351	54.292	1499.3	-0.47193	171.25	0.20599	liquid
95.000	0.047000	27784.	3.5993e-05	-0.91979	-0.91810	-8.8813	34.352	54.292	1499.3	-0.47193	171.25	0.20599	liquid
95.000	0.048000	27784.	3.5993e-05	-0.91980	-0.91807	-8.8815	34.352	54.291	1499.3	-0.47194	171.26	0.20599	liquid
95.000	0.049000	27784.	3.5992e-05	-0.91981	-0.91805	-8.8816	34.352	54.291	1499.3	-0.47194	171.26	0.20599	liquid
95.000	0.050000	27784.	3.5992e-05	-0.91982	-0.91802	-8.8817	34.352	54.291	1499.3	-0.47194	171.26	0.20599	liquid
95.000	0.051000	27784.	3.5992e-05	-0.91983	-0.91800	-8.8818	34.352	54.291	1499.3	-0.47194	171.27	0.20599	liquid
95.000	0.052000	27784.	3.5992e-05	-0.91984	-0.91797	-8.8819	34.352	54.291	1499.3	-0.47194	171.27	0.20599	liquid
95.000	0.053000	27784.	3.5992e-05	-0.91985	-0.91795	-8.8820	34.352	54.291	1499.3	-0.47195	171.27	0.20599	liquid
95.000	0.054000	27784.	3.5992e-05	-0.91986	-0.91792	-8.8821	34.352	54.291	1499.4	-0.47195	171.28	0.20599	liquid
95.000	0.055000	27784.	3.5992e-05	-0.91988	-0.91790	-8.8822	34.352	54.291	1499.4	-0.47195	171.28	0.20599	liquid
95.000	0.056000	27784.	3.5992e-05	-0.91989	-0.91787	-8.8823	34.352	54.291	1499.4	-0.47195	171.28	0.20600	liquid
95.000	0.057000	27784.	3.5992e-05	-0.91990	-0.91784	-8.8824	34.352	54.291	1499.4	-0.47195	171.29	0.20600	liquid
95.000	0.058000	27784.	3.5992e-05	-0.91991	-0.91782	-8.8825	34.352	54.290	1499.4	-0.47196	171.29	0.20600	liquid
95.000	0.059000	27784.	3.5992e-05	-0.91992	-0.91779	-8.8827	34.352	54.290	1499.4	-0.47196	171.29	0.20600	liquid
95.000	0.060000	27784.	3.5992e-05	-0.91993	-0.91777	-8.8828	34.352	54.290	1499.4	-0.47196	171.29	0.20600	liquid
95.000	0.061000	27784.	3.5992e-05	-0.91994	-0.91774	-8.8829	34.352	54.290	1499.4	-0.47196	171.30	0.20600	liquid
95.000	0.062000	27784.	3.5992e-05	-0.91995	-0.91772	-8.8830	34.352	54.290	1499.4	-0.47197	171.30	0.20600	liquid
95.000	0.063000	27784.	3.5992e-05	-0.91996	-0.91769	-8.8831	34.352	54.290	1499.4	-0.47197	171.30	0.20600	liquid
95.000	0.064000	27784.	3.5992e-05	-0.91997	-0.91767	-8.8832	34.352	54.290	1499.4	-0.47197	171.31	0.20600	liquid
95.000	0.065000	27784.	3.5992e-05	-0.91998	-0.91764	-8.8833	34.352	54.290	1499.4	-0.47197	171.31	0.20600	liquid
95.000	0.066000	27784.	3.5991e-05	-0.91999	-0.91761	-8.8834	34.352	54.290	1499.4	-0.47197	171.31	0.20600	liquid
95.000	0.067000	27784.	3.5991e-05	-0.92000	-0.91759	-8.8835	34.352	54.290	1499.4	-0.47198	171.32	0.20601	liquid
95.000	0.068000	27784.	3.5991e-05	-0.92001	-0.91756	-8.8836	34.352	54.289	1499.5	-0.47198	171.32	0.20601	liquid
95.000	0.069000	27784.	3.5991e-05	-0.92002	-0.91754	-8.8837	34.352	54.289	1499.5	-0.47198	171.32	0.20601	liquid
95.000	0.070000	27785.	3.5991e-05	-0.92003	-0.91751	-8.8839	34.353	54.289	1499.5	-0.47198	171.32	0.20601	liquid
95.000	0.071000	27785.	3.5991e-05	-0.92004	-0.91749	-8.8840	34.353	54.289	1499.5	-0.47198	171.33	0.20601	liquid
95.000	0.072000	27785.	3.5991e-05	-0.92005	-0.91746	-8.8841	34.353	54.289	1499.5	-0.47199	171.33	0.20601	liquid
95.000	0.073000	27785.	3.5991e-05	-0.92006	-0.91743	-8.8842	34.353	54.289	1499.5	-0.47199	171.33	0.20601	liquid
95.000	0.074000	27785.	3.5991e-05	-0.92007	-0.91741	-8.8843	34.353	54.289	1499.5	-0.47199	171.34	0.20601	liquid
95.000	0.075000	27785.	3.5991e-05	-0.92008	-0.91738	-8.8844	34.353	54.289	1499.5	-0.47199	171.34	0.20601	liquid
95.000	0.076000	27785.	3.5991e-05	-0.92009	-0.91736	-8.8845	34.353	54.289	1499.5	-0.47199	171.34	0.20601	liquid
95.000	0.077000	27785.	3.5991e-05	-0.92010	-0.91733	-8.8846	34.353	54.288	1499.5	-0.47200	171.35	0.20601	liquid
95.000	0.078000	27785.	3.5991e-05	-0.92011	-0.91731	-8.8847	34.353	54.288	1499.5	-0.47200	171.35	0.20602	liquid
95.000	0.079000	27785.	3.5991e-05	-0.92012	-0.91728	-8.8848	34.353	54.288	1499.5	-0.47200	171.35	0.20602	liquid
95.000	0.080000	27785.	3.5991e-05	-0.92013	-0.91726	-8.8849	34.353	54.288	1499.5	-0.47200	171.36	0.20602	liquid
95.000	0.081000	27785.	3.5991e-05	-0.92014	-0.91723	-8.8851	34.353	54.288	1499.6	-0.47200	171.36	0.20602	liquid
95.000	0.082000	27785.	3.5991e-05	-0.92016	-0.91720	-8.8852	34.353	54.288	1499.6	-0.47201	171.36	0.20602	liquid
95.000	0.083000	27785.	3.5991e-05	-0.92017	-0.91718	-8.8853	34.353	54.288	1499.6	-0.47201	171.36	0.20602	liquid
95.000	0.084000	27785.	3.5990e-05	-0.92018	-0.91715	-8.8854	34.353	54.288	1499.6	-0.47201	171.37	0.20602	liquid
95.000	0.085000	27785.	3.5990e-05	-0.92019	-0.91713	-8.8855	34.353	54.288	1499.6	-0.47201	171.37	0.20602	liquid
95.000	0.086000	27785.	3.5990e-05	-0.92020	-0.91710	-8.8856	34.353	54.288	1499.6	-0.47202	171.37	0.20602	liquid
95.000	0.087000	27785.	3.5990e-05	-0.92021	-0.91708	-8.8857	34.353	54.287	1499.6	-0.47202	171.38	0.20602	liquid
95.000	0.088000	27785.	3.5990e-05	-0.92022	-0.91705	-8.8858	34.353	54.287	1499.6	-0.47202	171.38	0.20602	liquid
95.000	0.089000	27785.	3.5990e-05	-0.92023	-0.91702	-8.8859	34.353	54.287	1499.6	-0.47202	171.38	0.20603	liquid
95.000	0.090000	27785.	3.5990e-05	-0.92024	-0.91700	-8.8860	34.353	54.287	1499.6	-0.47202	171.39	0.20603	liquid
95.000	0.091000	27785.	3.5990e-05	-0.92025	-0.91697	-8.8861	34.353	54.287	1499.6	-0.47203	171.39	0.20603	liquid
95.000	0.092000	27785.	3.5990e-05	-0.92026	-0.91695	-8.8863	34.353	54.287	1499.6	-0.47203	171.39	0.20603	liquid
95.000	0.093000	27786.	3.5990e-05	-0.92027	-0.91692	-8.8864	34.353	54.287	1499.6	-0.47203	171.40	0.20603	liquid
95.000	0.094000	27786.	3.5990e-05	-0.92028	-0.91690	-8.8865	34.354	54.287	1499.6	-0.47203	171.40	0.20603	liquid
95.000	0.095000	27786.	3.5990e-05	-0.92029	-0.91687	-8.8866	34.354	54.287	1499.7	-0.47203	171.40	0.20603	liquid
95.000	0.096000	27786.	3.5990e-05	-0.92030	-0.91685	-8.8867	34.354	54.286	1499.7	-0.47204	171.40	0.20603	liquid
95.000	0.097000	27786.	3.5990e-05	-0.92031	-0.91682	-8.8868	34.354	54.286	1499.7	-0.47204	171.41	0.20603	liquid
95.000	0.098000	27786.	3.5990e-05	-0.92032	-0.91679	-8.8869	34.354	54.286	1499.7	-0.47204	171.41	0.20603	liquid
95.000	0.099000	27786.	3.5990e-05	-0.92033	-0.91677	-8.8870	34.354	54.286	1499.7	-0.47204	171.41	0.20603	liquid
95.000	0.10000	27786.	3.5990e-05	-0.92034	-0.91674	-8.8871	34.354	54.286	1499.7	-0.47204	171.42	0.20604	liquid
