Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
360.00	0.075000	25.072	0.039886	13.904	16.895	116.57	30.155	38.506	487.81	2.8919	12.999	0.043143	vapor
360.00	0.076000	25.406	0.039360	13.904	16.895	116.46	30.155	38.506	487.81	2.8919	12.999	0.043143	vapor
360.00	0.077000	25.741	0.038849	13.903	16.895	116.35	30.155	38.507	487.81	2.8918	12.999	0.043144	vapor
360.00	0.078000	26.075	0.038351	13.903	16.895	116.24	30.155	38.507	487.81	2.8918	12.999	0.043144	vapor
360.00	0.079000	26.410	0.037865	13.903	16.895	116.14	30.155	38.508	487.81	2.8917	12.999	0.043145	vapor
360.00	0.080000	26.744	0.037391	13.903	16.894	116.03	30.155	38.509	487.81	2.8917	12.999	0.043145	vapor
360.00	0.081000	27.079	0.036929	13.903	16.894	115.93	30.155	38.509	487.81	2.8916	13.000	0.043146	vapor
360.00	0.082000	27.413	0.036479	13.903	16.894	115.82	30.155	38.510	487.80	2.8916	13.000	0.043147	vapor
360.00	0.083000	27.748	0.036039	13.903	16.894	115.72	30.155	38.510	487.80	2.8915	13.000	0.043147	vapor
360.00	0.084000	28.082	0.035610	13.903	16.894	115.62	30.156	38.511	487.80	2.8915	13.000	0.043148	vapor
360.00	0.085000	28.417	0.035190	13.903	16.894	115.53	30.156	38.511	487.80	2.8914	13.000	0.043148	vapor
360.00	0.086000	28.751	0.034781	13.903	16.894	115.43	30.156	38.512	487.80	2.8914	13.000	0.043149	vapor
360.00	0.087000	29.086	0.034381	13.903	16.894	115.33	30.156	38.513	487.80	2.8913	13.000	0.043149	vapor
360.00	0.088000	29.421	0.033990	13.902	16.894	115.24	30.156	38.513	487.80	2.8913	13.000	0.043150	vapor
360.00	0.089000	29.755	0.033608	13.902	16.893	115.14	30.156	38.514	487.80	2.8912	13.000	0.043150	vapor
360.00	0.090000	30.090	0.033234	13.902	16.893	115.05	30.156	38.514	487.80	2.8912	13.001	0.043151	vapor
360.00	0.091000	30.424	0.032869	13.902	16.893	114.96	30.156	38.515	487.80	2.8911	13.001	0.043151	vapor
360.00	0.092000	30.759	0.032511	13.902	16.893	114.87	30.156	38.515	487.80	2.8911	13.001	0.043152	vapor
360.00	0.093000	31.093	0.032161	13.902	16.893	114.78	30.156	38.516	487.79	2.8910	13.001	0.043153	vapor
360.00	0.094000	31.428	0.031819	13.902	16.893	114.69	30.156	38.517	487.79	2.8910	13.001	0.043153	vapor
360.00	0.095000	31.763	0.031484	13.902	16.893	114.60	30.157	38.517	487.79	2.8909	13.001	0.043154	vapor
360.00	0.096000	32.097	0.031155	13.902	16.893	114.51	30.157	38.518	487.79	2.8909	13.001	0.043154	vapor
360.00	0.097000	32.432	0.030834	13.902	16.893	114.42	30.157	38.518	487.79	2.8908	13.001	0.043155	vapor
360.00	0.098000	32.766	0.030519	13.902	16.892	114.34	30.157	38.519	487.79	2.8908	13.002	0.043155	vapor
360.00	0.099000	33.101	0.030211	13.902	16.892	114.25	30.157	38.519	487.79	2.8907	13.002	0.043156	vapor
360.00	0.10000	33.436	0.029908	13.901	16.892	114.17	30.157	38.520	487.79	2.8907	13.002	0.043156	vapor
