Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
110.00	0.018000	19.808	0.050483	7.3140	8.2227	87.757	25.115	33.646	274.57	29.342	4.2948	0.010966	vapor
110.00	0.019000	20.917	0.047809	7.3133	8.2217	87.301	25.123	33.667	274.51	29.365	4.2945	0.010968	vapor
110.00	0.020000	22.025	0.045402	7.3127	8.2207	86.869	25.132	33.689	274.45	29.388	4.2941	0.010971	vapor
110.00	0.021000	23.135	0.043224	7.3120	8.2197	86.457	25.141	33.710	274.39	29.410	4.2937	0.010973	vapor
110.00	0.022000	24.246	0.041244	7.3113	8.2187	86.064	25.150	33.732	274.32	29.432	4.2934	0.010975	vapor
110.00	0.023000	25.357	0.039437	7.3107	8.2177	85.689	25.159	33.754	274.26	29.454	4.2930	0.010978	vapor
110.00	0.024000	26.469	0.037780	7.3100	8.2167	85.329	25.168	33.775	274.20	29.476	4.2926	0.010980	vapor
110.00	0.025000	27.582	0.036255	7.3093	8.2157	84.983	25.177	33.797	274.14	29.498	4.2923	0.010983	vapor
110.00	0.026000	28.696	0.034848	7.3087	8.2147	84.651	25.186	33.819	274.07	29.519	4.2919	0.010985	vapor
110.00	0.027000	29.811	0.033545	7.3080	8.2137	84.331	25.196	33.841	274.01	29.540	4.2915	0.010987	vapor
110.00	0.028000	30.926	0.032335	7.3074	8.2127	84.023	25.205	33.864	273.95	29.560	4.2912	0.010990	vapor
110.00	0.029000	32.043	0.031208	7.3067	8.2117	83.725	25.214	33.886	273.88	29.581	4.2908	0.010992	vapor
110.00	0.030000	33.160	0.030157	7.3060	8.2107	83.437	25.223	33.908	273.82	29.601	4.2904	0.010995	vapor
110.00	0.031000	34.278	0.029173	7.3053	8.2097	83.158	25.233	33.931	273.76	29.621	4.2900	0.010997	vapor
110.00	0.032000	35.397	0.028251	7.3047	8.2087	82.888	25.242	33.953	273.69	29.641	4.2896	0.011000	vapor
110.00	0.033000	36.516	0.027385	7.3040	8.2077	82.626	25.251	33.976	273.63	29.661	4.2893	0.011003	vapor
110.00	0.034000	37.637	0.026570	7.3033	8.2067	82.372	25.261	33.998	273.57	29.680	4.2889	0.011005	vapor
110.00	0.035000	38.758	0.025801	7.3027	8.2057	82.124	25.270	34.021	273.50	29.700	4.2885	0.011008	vapor
110.00	0.036000	39.881	0.025075	7.3020	8.2047	81.884	25.280	34.044	273.44	29.719	4.2881	0.011011	vapor
110.00	0.037000	41.004	0.024388	7.3013	8.2037	81.650	25.289	34.067	273.38	29.738	4.2877	0.011013	vapor
110.00	0.038000	42.128	0.023737	7.3006	8.2027	81.422	25.299	34.090	273.31	29.757	4.2873	0.011016	vapor
110.00	0.039000	43.253	0.023120	7.3000	8.2016	81.200	25.308	34.113	273.25	29.775	4.2869	0.011019	vapor
110.00	0.040000	44.378	0.022534	7.2993	8.2006	80.983	25.318	34.136	273.19	29.794	4.2865	0.011022	vapor
110.00	0.041000	45.505	0.021976	7.2986	8.1996	80.772	25.328	34.159	273.12	29.812	4.2861	0.011024	vapor
110.00	0.042000	46.632	0.021444	7.2979	8.1986	80.565	25.338	34.183	273.06	29.830	4.2857	0.011027	vapor
110.00	0.043000	47.760	0.020938	7.2972	8.1976	80.363	25.347	34.206	273.00	29.849	4.2853	0.011030	vapor
110.00	0.044000	48.890	0.020454	7.2966	8.1965	80.166	25.357	34.230	272.93	29.867	4.2849	0.011033	vapor
110.00	0.045000	50.020	0.019992	7.2959	8.1955	79.972	25.367	34.253	272.87	29.885	4.2845	0.011036	vapor
110.00	0.046000	51.151	0.019550	7.2952	8.1945	79.783	25.377	34.277	272.80	29.902	4.2841	0.011039	vapor
110.00	0.047000	52.282	0.019127	7.2945	8.1935	79.598	25.387	34.301	272.74	29.920	4.2837	0.011042	vapor
110.00	0.048000	53.415	0.018721	7.2938	8.1924	79.417	25.397	34.325	272.67	29.938	4.2832	0.011045	vapor
110.00	0.049000	54.548	0.018332	7.2931	8.1914	79.239	25.407	34.349	272.61	29.955	4.2828	0.011048	vapor
110.00	0.050000	55.683	0.017959	7.2924	8.1904	79.065	25.417	34.373	272.54	29.973	4.2824	0.011051	vapor
110.00	0.051000	56.818	0.017600	7.2918	8.1894	78.894	25.427	34.397	272.48	29.990	4.2820	0.011054	vapor
110.00	0.052000	57.954	0.017255	7.2911	8.1883	78.726	25.437	34.421	272.42	30.008	4.2816	0.011057	vapor
110.00	0.053000	59.091	0.016923	7.2904	8.1873	78.561	25.447	34.446	272.35	30.025	4.2811	0.011060	vapor
110.00	0.054000	60.229	0.016603	7.2897	8.1863	78.400	25.457	34.470	272.29	30.042	4.2807	0.011063	vapor
110.00	0.055000	61.368	0.016295	7.2890	8.1852	78.241	25.468	34.495	272.22	30.060	4.2803	0.011066	vapor
110.00	0.056000	62.508	0.015998	7.2883	8.1842	78.084	25.478	34.520	272.16	30.077	4.2798	0.011070	vapor
110.00	0.057000	63.649	0.015711	7.2876	8.1831	77.931	25.488	34.544	272.09	30.094	4.2794	0.011073	vapor
110.00	0.058000	64.790	0.015434	7.2869	8.1821	77.780	25.499	34.569	272.02	30.111	4.2790	0.011076	vapor
110.00	0.059000	65.933	0.015167	7.2862	8.1811	77.631	25.509	34.594	271.96	30.129	4.2785	0.011079	vapor
110.00	0.060000	67.076	0.014908	7.2855	8.1800	77.485	25.520	34.619	271.89	30.146	4.2781	0.011083	vapor
110.00	0.061000	68.220	0.014658	7.2848	8.1790	77.341	25.530	34.644	271.83	30.163	4.2777	0.011086	vapor
110.00	0.062000	69.366	0.014416	7.2841	8.1779	77.200	25.541	34.670	271.76	30.180	4.2772	0.011089	vapor
110.00	0.063000	70.512	0.014182	7.2834	8.1769	77.060	25.552	34.695	271.70	30.198	4.2768	0.011093	vapor
110.00	0.064000	71.659	0.013955	7.2827	8.1758	76.923	25.562	34.721	271.63	30.215	4.2763	0.011096	vapor
110.00	0.065000	72.807	0.013735	7.2820	8.1748	76.787	25.573	34.746	271.57	30.232	4.2759	0.011100	vapor
110.00	0.066000	73.956	0.013522	7.2813	8.1737	76.654	25.584	34.772	271.50	30.250	4.2754	0.011103	vapor
110.00	0.067000	75.105	0.013315	7.2806	8.1727	76.522	25.595	34.798	271.43	30.267	4.2749	0.011107	vapor
110.00	0.068000	76.256	0.013114	7.2799	8.1716	76.392	25.606	34.824	271.37	30.285	4.2745	0.011110	vapor
110.00	0.069000	77.408	0.012919	7.2792	8.1706	76.265	25.617	34.850	271.30	30.302	4.2740	0.011114	vapor
110.00	0.070000	78.560	0.012729	7.2785	8.1695	76.138	25.628	34.877	271.23	30.320	4.2736	0.011117	vapor
110.00	0.071000	79.714	0.012545	7.2778	8.1685	76.014	25.639	34.903	271.17	30.338	4.2731	0.011121	vapor
110.00	0.072000	80.868	0.012366	7.2771	8.1674	75.891	25.650	34.929	271.10	30.356	4.2726	0.011125	vapor
110.00	0.073000	82.024	0.012192	7.2763	8.1663	75.770	25.662	34.956	271.04	30.374	4.2722	0.011128	vapor
110.00	0.074000	83.180	0.012022	7.2756	8.1653	75.650	25.673	34.983	270.97	30.392	4.2717	0.011132	vapor
110.00	0.075000	84.337	0.011857	7.2749	8.1642	75.532	25.684	35.010	270.90	30.410	4.2712	0.011136	vapor
110.00	0.076000	85.496	0.011697	7.2742	8.1631	75.415	25.696	35.037	270.83	30.428	4.2707	0.011140	vapor
110.00	0.077000	86.655	0.011540	7.2735	8.1621	75.300	25.707	35.064	270.77	30.447	4.2702	0.011143	vapor
110.00	0.078000	87.815	0.011388	7.2728	8.1610	75.186	25.719	35.092	270.70	30.465	4.2698	0.011147	vapor
110.00	0.079000	88.976	0.011239	7.2721	8.1599	75.073	25.731	35.119	270.63	30.484	4.2693	0.011151	vapor
110.00	0.080000	90.138	0.011094	7.2713	8.1589	74.962	25.743	35.147	270.57	30.503	4.2688	0.011155	vapor
110.00	0.081000	91.301	0.010953	7.2706	8.1578	74.852	25.755	35.175	270.50	30.522	4.2683	0.011159	vapor
110.00	0.082000	92.465	0.010815	7.2699	8.1567	74.743	25.767	35.203	270.43	30.541	4.2678	0.011163	vapor
110.00	0.083000	93.630	0.010680	7.2692	8.1556	74.636	25.779	35.231	270.36	30.560	4.2673	0.011167	vapor
110.00	0.084000	94.796	0.010549	7.2684	8.1546	74.530	25.791	35.259	270.30	30.580	4.2668	0.011171	vapor
110.00	0.085000	95.963	0.010421	7.2677	8.1535	74.424	25.803	35.288	270.23	30.599	4.2663	0.011175	vapor
110.00	0.086000	97.131	0.010295	7.2670	8.1524	74.320	25.815	35.317	270.16	30.619	4.2658	0.011179	vapor
110.00	0.087000	98.300	0.010173	7.2663	8.1513	74.218	25.828	35.346	270.09	30.639	4.2653	0.011183	vapor
110.00	0.088000	99.469	0.010053	7.2655	8.1502	74.116	25.840	35.375	270.02	30.660	4.2648	0.011187	vapor
110.00	0.088130	99.622	0.010038	7.2654	8.1501	74.103	25.842	35.378	270.01	30.662	4.2647	0.011188	vapor
110.00	0.088130	26478.	3.7768e-05	-0.096585	-0.093257	-0.83691	33.115	55.656	1354.7	-0.42328	120.90	0.18602	liquid
110.00	0.089000	26478.	3.7767e-05	-0.096597	-0.093236	-0.83703	33.115	55.656	1354.7	-0.42329	120.90	0.18602	liquid
110.00	0.090000	26478.	3.7767e-05	-0.096612	-0.093212	-0.83716	33.115	55.656	1354.7	-0.42329	120.91	0.18602	liquid
110.00	0.091000	26478.	3.7767e-05	-0.096626	-0.093189	-0.83728	33.115	55.656	1354.7	-0.42330	120.91	0.18603	liquid
110.00	0.092000	26478.	3.7767e-05	-0.096640	-0.093165	-0.83741	33.115	55.656	1354.7	-0.42330	120.91	0.18603	liquid
110.00	0.093000	26478.	3.7767e-05	-0.096654	-0.093142	-0.83754	33.115	55.655	1354.8	-0.42330	120.91	0.18603	liquid
110.00	0.094000	26478.	3.7767e-05	-0.096668	-0.093118	-0.83767	33.115	55.655	1354.8	-0.42331	120.91	0.18603	liquid
110.00	0.095000	26478.	3.7767e-05	-0.096683	-0.093095	-0.83780	33.115	55.655	1354.8	-0.42331	120.91	0.18603	liquid
110.00	0.096000	26478.	3.7767e-05	-0.096697	-0.093071	-0.83793	33.115	55.655	1354.8	-0.42332	120.92	0.18603	liquid
110.00	0.097000	26478.	3.7767e-05	-0.096711	-0.093048	-0.83806	33.115	55.655	1354.8	-0.42332	120.92	0.18603	liquid
110.00	0.098000	26478.	3.7767e-05	-0.096725	-0.093024	-0.83819	33.115	55.655	1354.8	-0.42332	120.92	0.18603	liquid
110.00	0.099000	26478.	3.7767e-05	-0.096739	-0.093000	-0.83832	33.115	55.654	1354.8	-0.42333	120.92	0.18603	liquid
110.00	0.10000	26478.	3.7767e-05	-0.096754	-0.092977	-0.83845	33.115	55.654	1354.8	-0.42333	120.92	0.18604	liquid
