Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
195.00	0.015000	9.2611	0.10798	9.4486	11.068	108.44	25.169	33.517	366.48	9.6913	7.5035	0.020955	vapor
195.00	0.016000	9.8792	0.10122	9.4484	11.068	107.90	25.170	33.519	366.47	9.6916	7.5036	0.020956	vapor
195.00	0.017000	10.497	0.095262	9.4482	11.068	107.40	25.170	33.522	366.45	9.6919	7.5037	0.020958	vapor
195.00	0.018000	11.116	0.089964	9.4480	11.067	106.92	25.171	33.525	366.44	9.6923	7.5038	0.020959	vapor
195.00	0.019000	11.734	0.085223	9.4478	11.067	106.47	25.172	33.528	366.42	9.6926	7.5040	0.020961	vapor
195.00	0.020000	12.352	0.080956	9.4476	11.067	106.04	25.172	33.531	366.41	9.6929	7.5041	0.020963	vapor
195.00	0.021000	12.971	0.077096	9.4474	11.066	105.64	25.173	33.534	366.40	9.6932	7.5042	0.020964	vapor
195.00	0.022000	13.589	0.073587	9.4471	11.066	105.25	25.174	33.537	366.38	9.6935	7.5043	0.020966	vapor
195.00	0.023000	14.208	0.070383	9.4469	11.066	104.88	25.174	33.540	366.37	9.6938	7.5044	0.020967	vapor
195.00	0.024000	14.827	0.067445	9.4467	11.065	104.52	25.175	33.542	366.35	9.6941	7.5046	0.020969	vapor
195.00	0.025000	15.446	0.064743	9.4465	11.065	104.18	25.176	33.545	366.34	9.6945	7.5047	0.020970	vapor
195.00	0.026000	16.065	0.062249	9.4463	11.065	103.85	25.176	33.548	366.33	9.6948	7.5048	0.020972	vapor
195.00	0.027000	16.684	0.059939	9.4461	11.064	103.54	25.177	33.551	366.31	9.6951	7.5049	0.020973	vapor
195.00	0.028000	17.303	0.057795	9.4458	11.064	103.24	25.178	33.554	366.30	9.6954	7.5050	0.020975	vapor
195.00	0.029000	17.922	0.055798	9.4456	11.064	102.94	25.178	33.557	366.28	9.6957	7.5052	0.020976	vapor
195.00	0.030000	18.541	0.053934	9.4454	11.063	102.66	25.179	33.560	366.27	9.6960	7.5053	0.020978	vapor
195.00	0.031000	19.160	0.052191	9.4452	11.063	102.39	25.180	33.563	366.26	9.6963	7.5054	0.020979	vapor
195.00	0.032000	19.780	0.050557	9.4450	11.063	102.12	25.180	33.566	366.24	9.6967	7.5055	0.020981	vapor
195.00	0.033000	20.399	0.049021	9.4448	11.062	101.86	25.181	33.568	366.23	9.6970	7.5056	0.020982	vapor
195.00	0.034000	21.019	0.047576	9.4446	11.062	101.61	25.182	33.571	366.21	9.6973	7.5058	0.020983	vapor
195.00	0.035000	21.639	0.046214	9.4443	11.062	101.37	25.182	33.574	366.20	9.6976	7.5059	0.020985	vapor
195.00	0.036000	22.258	0.044927	9.4441	11.061	101.14	25.183	33.577	366.19	9.6979	7.5060	0.020986	vapor
195.00	0.037000	22.878	0.043710	9.4439	11.061	100.91	25.184	33.580	366.17	9.6982	7.5061	0.020988	vapor
195.00	0.038000	23.498	0.042556	9.4437	11.061	100.69	25.184	33.583	366.16	9.6985	7.5062	0.020989	vapor
195.00	0.039000	24.118	0.041462	9.4435	11.061	100.47	25.185	33.586	366.14	9.6988	7.5064	0.020990	vapor
195.00	0.040000	24.738	0.040423	9.4433	11.060	100.26	25.186	33.589	366.13	9.6992	7.5065	0.020992	vapor
195.00	0.041000	25.358	0.039435	9.4430	11.060	100.05	25.186	33.592	366.12	9.6995	7.5066	0.020993	vapor
195.00	0.042000	25.979	0.038493	9.4428	11.060	99.849	25.187	33.595	366.10	9.6998	7.5067	0.020995	vapor
195.00	0.043000	26.599	0.037595	9.4426	11.059	99.652	25.188	33.597	366.09	9.7001	7.5068	0.020996	vapor
195.00	0.044000	27.220	0.036738	9.4424	11.059	99.460	25.188	33.600	366.07	9.7004	7.5070	0.020997	vapor
195.00	0.045000	27.840	0.035919	9.4422	11.059	99.272	25.189	33.603	366.06	9.7007	7.5071	0.020999	vapor
195.00	0.046000	28.461	0.035136	9.4420	11.058	99.088	25.190	33.606	366.05	9.7010	7.5072	0.021000	vapor
195.00	0.047000	29.081	0.034386	9.4418	11.058	98.908	25.190	33.609	366.03	9.7014	7.5073	0.021001	vapor
195.00	0.048000	29.702	0.033668	9.4415	11.058	98.732	25.191	33.612	366.02	9.7017	7.5074	0.021003	vapor
195.00	0.049000	30.323	0.032978	9.4413	11.057	98.560	25.192	33.615	366.00	9.7020	7.5076	0.021004	vapor
195.00	0.050000	30.944	0.032316	9.4411	11.057	98.391	25.192	33.618	365.99	9.7023	7.5077	0.021006	vapor
195.00	0.051000	31.565	0.031681	9.4409	11.057	98.225	25.193	33.621	365.97	9.7026	7.5078	0.021007	vapor
195.00	0.052000	32.186	0.031069	9.4407	11.056	98.062	25.194	33.624	365.96	9.7029	7.5079	0.021008	vapor
195.00	0.053000	32.807	0.030481	9.4405	11.056	97.903	25.194	33.627	365.95	9.7032	7.5081	0.021010	vapor
195.00	0.054000	33.429	0.029914	9.4402	11.056	97.746	25.195	33.629	365.93	9.7036	7.5082	0.021011	vapor
195.00	0.055000	34.050	0.029369	9.4400	11.055	97.593	25.196	33.632	365.92	9.7039	7.5083	0.021012	vapor
195.00	0.056000	34.671	0.028842	9.4398	11.055	97.442	25.196	33.635	365.90	9.7042	7.5084	0.021014	vapor
195.00	0.057000	35.293	0.028334	9.4396	11.055	97.293	25.197	33.638	365.89	9.7045	7.5085	0.021015	vapor
195.00	0.058000	35.915	0.027844	9.4394	11.054	97.148	25.198	33.641	365.88	9.7048	7.5087	0.021016	vapor
195.00	0.059000	36.536	0.027370	9.4392	11.054	97.004	25.198	33.644	365.86	9.7051	7.5088	0.021017	vapor
195.00	0.060000	37.158	0.026912	9.4389	11.054	96.864	25.199	33.647	365.85	9.7054	7.5089	0.021019	vapor
195.00	0.061000	37.780	0.026469	9.4387	11.053	96.725	25.200	33.650	365.83	9.7057	7.5090	0.021020	vapor
195.00	0.062000	38.402	0.026040	9.4385	11.053	96.589	25.200	33.653	365.82	9.7061	7.5092	0.021021	vapor
195.00	0.063000	39.024	0.025625	9.4383	11.053	96.455	25.201	33.656	365.81	9.7064	7.5093	0.021023	vapor
195.00	0.064000	39.646	0.025223	9.4381	11.052	96.322	25.202	33.659	365.79	9.7067	7.5094	0.021024	vapor
195.00	0.065000	40.268	0.024833	9.4379	11.052	96.192	25.202	33.662	365.78	9.7070	7.5095	0.021025	vapor
195.00	0.066000	40.891	0.024455	9.4377	11.052	96.064	25.203	33.665	365.76	9.7073	7.5096	0.021027	vapor
195.00	0.067000	41.513	0.024089	9.4374	11.051	95.938	25.204	33.667	365.75	9.7076	7.5098	0.021028	vapor
195.00	0.068000	42.136	0.023733	9.4372	11.051	95.814	25.204	33.670	365.74	9.7079	7.5099	0.021029	vapor
195.00	0.069000	42.758	0.023387	9.4370	11.051	95.691	25.205	33.673	365.72	9.7082	7.5100	0.021031	vapor
195.00	0.070000	43.381	0.023052	9.4368	11.050	95.571	25.206	33.676	365.71	9.7086	7.5101	0.021032	vapor
195.00	0.071000	44.004	0.022725	9.4366	11.050	95.452	25.206	33.679	365.69	9.7089	7.5103	0.021033	vapor
195.00	0.072000	44.626	0.022408	9.4364	11.050	95.334	25.207	33.682	365.68	9.7092	7.5104	0.021034	vapor
195.00	0.073000	45.249	0.022100	9.4361	11.049	95.218	25.208	33.685	365.67	9.7095	7.5105	0.021036	vapor
195.00	0.074000	45.872	0.021800	9.4359	11.049	95.104	25.208	33.688	365.65	9.7098	7.5106	0.021037	vapor
195.00	0.075000	46.495	0.021507	9.4357	11.049	94.992	25.209	33.691	365.64	9.7101	7.5107	0.021038	vapor
195.00	0.076000	47.119	0.021223	9.4355	11.048	94.880	25.210	33.694	365.62	9.7104	7.5109	0.021040	vapor
195.00	0.077000	47.742	0.020946	9.4353	11.048	94.771	25.210	33.697	365.61	9.7107	7.5110	0.021041	vapor
195.00	0.078000	48.365	0.020676	9.4351	11.048	94.662	25.211	33.700	365.60	9.7111	7.5111	0.021042	vapor
195.00	0.079000	48.989	0.020413	9.4348	11.047	94.555	25.212	33.703	365.58	9.7114	7.5112	0.021043	vapor
195.00	0.080000	49.612	0.020156	9.4346	11.047	94.449	25.212	33.706	365.57	9.7117	7.5114	0.021045	vapor
195.00	0.081000	50.236	0.019906	9.4344	11.047	94.345	25.213	33.709	365.55	9.7120	7.5115	0.021046	vapor
195.00	0.082000	50.859	0.019662	9.4342	11.046	94.242	25.214	33.712	365.54	9.7123	7.5116	0.021047	vapor
195.00	0.083000	51.483	0.019424	9.4340	11.046	94.140	25.214	33.714	365.52	9.7126	7.5117	0.021049	vapor
195.00	0.084000	52.107	0.019191	9.4338	11.046	94.039	25.215	33.717	365.51	9.7129	7.5119	0.021050	vapor
195.00	0.085000	52.731	0.018964	9.4335	11.045	93.940	25.216	33.720	365.50	9.7132	7.5120	0.021051	vapor
195.00	0.086000	53.355	0.018742	9.4333	11.045	93.841	25.216	33.723	365.48	9.7136	7.5121	0.021052	vapor
195.00	0.087000	53.979	0.018526	9.4331	11.045	93.744	25.217	33.726	365.47	9.7139	7.5122	0.021054	vapor
195.00	0.088000	54.603	0.018314	9.4329	11.045	93.648	25.218	33.729	365.45	9.7142	7.5123	0.021055	vapor
195.00	0.089000	55.228	0.018107	9.4327	11.044	93.553	25.218	33.732	365.44	9.7145	7.5125	0.021056	vapor
195.00	0.090000	55.852	0.017904	9.4325	11.044	93.459	25.219	33.735	365.43	9.7148	7.5126	0.021057	vapor
195.00	0.091000	56.477	0.017706	9.4322	11.044	93.366	25.220	33.738	365.41	9.7151	7.5127	0.021059	vapor
195.00	0.092000	57.101	0.017513	9.4320	11.043	93.274	25.220	33.741	365.40	9.7154	7.5128	0.021060	vapor
195.00	0.093000	57.726	0.017323	9.4318	11.043	93.183	25.221	33.744	365.38	9.7157	7.5130	0.021061	vapor
195.00	0.094000	58.350	0.017138	9.4316	11.043	93.093	25.222	33.747	365.37	9.7161	7.5131	0.021062	vapor
195.00	0.095000	58.975	0.016956	9.4314	11.042	93.004	25.222	33.750	365.36	9.7164	7.5132	0.021064	vapor
195.00	0.096000	59.600	0.016778	9.4312	11.042	92.916	25.223	33.753	365.34	9.7167	7.5133	0.021065	vapor
195.00	0.097000	60.225	0.016604	9.4309	11.042	92.828	25.224	33.756	365.33	9.7170	7.5135	0.021066	vapor
195.00	0.098000	60.850	0.016434	9.4307	11.041	92.742	25.224	33.759	365.31	9.7173	7.5136	0.021067	vapor
195.00	0.099000	61.475	0.016267	9.4305	11.041	92.656	25.225	33.762	365.30	9.7176	7.5137	0.021069	vapor
195.00	0.10000	62.101	0.016103	9.4303	11.041	92.572	25.226	33.765	365.29	9.7179	7.5138	0.021070	vapor
