Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
390.00	0.032000	9.8701	0.10132	14.836	18.078	126.80	31.741	40.068	505.04	2.3880	13.879	0.048043	vapor
390.00	0.033000	10.179	0.098245	14.836	18.078	126.55	31.741	40.068	505.04	2.3880	13.880	0.048043	vapor
390.00	0.034000	10.487	0.095355	14.835	18.078	126.30	31.741	40.069	505.04	2.3879	13.880	0.048044	vapor
390.00	0.035000	10.796	0.092630	14.835	18.077	126.06	31.741	40.069	505.04	2.3879	13.880	0.048044	vapor
390.00	0.036000	11.104	0.090056	14.835	18.077	125.82	31.741	40.070	505.04	2.3878	13.880	0.048045	vapor
390.00	0.037000	11.413	0.087622	14.835	18.077	125.59	31.741	40.070	505.04	2.3878	13.880	0.048045	vapor
390.00	0.038000	11.721	0.085316	14.835	18.077	125.37	31.741	40.071	505.04	2.3877	13.880	0.048046	vapor
390.00	0.039000	12.030	0.083128	14.835	18.077	125.16	31.741	40.071	505.04	2.3877	13.880	0.048046	vapor
390.00	0.040000	12.338	0.081049	14.835	18.077	124.95	31.741	40.072	505.04	2.3877	13.880	0.048047	vapor
390.00	0.041000	12.647	0.079072	14.835	18.077	124.74	31.741	40.072	505.04	2.3876	13.880	0.048047	vapor
390.00	0.042000	12.955	0.077189	14.835	18.077	124.54	31.741	40.073	505.04	2.3876	13.881	0.048048	vapor
390.00	0.043000	13.264	0.075393	14.835	18.077	124.34	31.741	40.073	505.04	2.3875	13.881	0.048048	vapor
390.00	0.044000	13.572	0.073679	14.835	18.077	124.15	31.741	40.074	505.04	2.3875	13.881	0.048049	vapor
390.00	0.045000	13.881	0.072042	14.835	18.077	123.97	31.741	40.074	505.04	2.3874	13.881	0.048049	vapor
390.00	0.046000	14.189	0.070475	14.835	18.076	123.78	31.742	40.075	505.04	2.3874	13.881	0.048050	vapor
390.00	0.047000	14.498	0.068975	14.834	18.076	123.60	31.742	40.075	505.04	2.3873	13.881	0.048050	vapor
390.00	0.048000	14.806	0.067538	14.834	18.076	123.43	31.742	40.075	505.04	2.3873	13.881	0.048051	vapor
390.00	0.049000	15.115	0.066159	14.834	18.076	123.26	31.742	40.076	505.04	2.3873	13.881	0.048051	vapor
390.00	0.050000	15.424	0.064836	14.834	18.076	123.09	31.742	40.076	505.04	2.3872	13.881	0.048052	vapor
390.00	0.051000	15.732	0.063564	14.834	18.076	122.92	31.742	40.077	505.04	2.3872	13.882	0.048052	vapor
390.00	0.052000	16.041	0.062341	14.834	18.076	122.76	31.742	40.077	505.04	2.3871	13.882	0.048053	vapor
390.00	0.053000	16.349	0.061165	14.834	18.076	122.60	31.742	40.078	505.03	2.3871	13.882	0.048053	vapor
390.00	0.054000	16.658	0.060032	14.834	18.076	122.45	31.742	40.078	505.03	2.3870	13.882	0.048054	vapor
390.00	0.055000	16.966	0.058940	14.834	18.076	122.29	31.742	40.079	505.03	2.3870	13.882	0.048054	vapor
390.00	0.056000	17.275	0.057887	14.834	18.075	122.14	31.742	40.079	505.03	2.3869	13.882	0.048055	vapor
390.00	0.057000	17.584	0.056871	14.834	18.075	122.00	31.742	40.080	505.03	2.3869	13.882	0.048055	vapor
390.00	0.058000	17.892	0.055890	14.834	18.075	121.85	31.742	40.080	505.03	2.3869	13.882	0.048056	vapor
390.00	0.059000	18.201	0.054943	14.834	18.075	121.71	31.742	40.081	505.03	2.3868	13.882	0.048056	vapor
390.00	0.060000	18.509	0.054027	14.833	18.075	121.57	31.743	40.081	505.03	2.3868	13.883	0.048057	vapor
390.00	0.061000	18.818	0.053141	14.833	18.075	121.43	31.743	40.082	505.03	2.3867	13.883	0.048057	vapor
390.00	0.062000	19.126	0.052283	14.833	18.075	121.30	31.743	40.082	505.03	2.3867	13.883	0.048058	vapor
390.00	0.063000	19.435	0.051453	14.833	18.075	121.16	31.743	40.083	505.03	2.3866	13.883	0.048058	vapor
390.00	0.064000	19.744	0.050649	14.833	18.075	121.03	31.743	40.083	505.03	2.3866	13.883	0.048059	vapor
390.00	0.065000	20.052	0.049870	14.833	18.075	120.90	31.743	40.084	505.03	2.3865	13.883	0.048059	vapor
390.00	0.066000	20.361	0.049114	14.833	18.075	120.78	31.743	40.084	505.03	2.3865	13.883	0.048060	vapor
390.00	0.067000	20.670	0.048380	14.833	18.074	120.65	31.743	40.084	505.03	2.3864	13.883	0.048060	vapor
390.00	0.068000	20.978	0.047669	14.833	18.074	120.53	31.743	40.085	505.03	2.3864	13.883	0.048061	vapor
390.00	0.069000	21.287	0.046978	14.833	18.074	120.41	31.743	40.085	505.03	2.3864	13.884	0.048061	vapor
390.00	0.070000	21.595	0.046306	14.833	18.074	120.29	31.743	40.086	505.03	2.3863	13.884	0.048062	vapor
390.00	0.071000	21.904	0.045654	14.833	18.074	120.17	31.743	40.086	505.03	2.3863	13.884	0.048062	vapor
390.00	0.072000	22.213	0.045019	14.833	18.074	120.05	31.743	40.087	505.03	2.3862	13.884	0.048063	vapor
390.00	0.073000	22.521	0.044403	14.832	18.074	119.94	31.743	40.087	505.03	2.3862	13.884	0.048063	vapor
390.00	0.074000	22.830	0.043802	14.832	18.074	119.82	31.744	40.088	505.03	2.3861	13.884	0.048064	vapor
390.00	0.075000	23.139	0.043218	14.832	18.074	119.71	31.744	40.088	505.03	2.3861	13.884	0.048064	vapor
390.00	0.076000	23.447	0.042649	14.832	18.074	119.60	31.744	40.089	505.03	2.3860	13.884	0.048065	vapor
390.00	0.077000	23.756	0.042095	14.832	18.073	119.49	31.744	40.089	505.03	2.3860	13.884	0.048065	vapor
390.00	0.078000	24.064	0.041555	14.832	18.073	119.39	31.744	40.090	505.03	2.3860	13.885	0.048066	vapor
390.00	0.079000	24.373	0.041029	14.832	18.073	119.28	31.744	40.090	505.03	2.3859	13.885	0.048066	vapor
390.00	0.080000	24.682	0.040516	14.832	18.073	119.17	31.744	40.091	505.03	2.3859	13.885	0.048067	vapor
390.00	0.081000	24.990	0.040015	14.832	18.073	119.07	31.744	40.091	505.03	2.3858	13.885	0.048067	vapor
390.00	0.082000	25.299	0.039527	14.832	18.073	118.97	31.744	40.092	505.03	2.3858	13.885	0.048068	vapor
390.00	0.083000	25.608	0.039051	14.832	18.073	118.87	31.744	40.092	505.03	2.3857	13.885	0.048068	vapor
390.00	0.084000	25.916	0.038586	14.832	18.073	118.77	31.744	40.093	505.03	2.3857	13.885	0.048069	vapor
390.00	0.085000	26.225	0.038131	14.832	18.073	118.67	31.744	40.093	505.03	2.3856	13.885	0.048069	vapor
390.00	0.086000	26.534	0.037688	14.831	18.073	118.57	31.744	40.093	505.03	2.3856	13.885	0.048070	vapor
390.00	0.087000	26.842	0.037255	14.831	18.072	118.48	31.744	40.094	505.02	2.3856	13.886	0.048070	vapor
390.00	0.088000	27.151	0.036831	14.831	18.072	118.38	31.745	40.094	505.02	2.3855	13.886	0.048071	vapor
390.00	0.089000	27.460	0.036417	14.831	18.072	118.29	31.745	40.095	505.02	2.3855	13.886	0.048071	vapor
390.00	0.090000	27.768	0.036012	14.831	18.072	118.19	31.745	40.095	505.02	2.3854	13.886	0.048072	vapor
390.00	0.091000	28.077	0.035616	14.831	18.072	118.10	31.745	40.096	505.02	2.3854	13.886	0.048072	vapor
390.00	0.092000	28.386	0.035229	14.831	18.072	118.01	31.745	40.096	505.02	2.3853	13.886	0.048073	vapor
390.00	0.093000	28.695	0.034850	14.831	18.072	117.92	31.745	40.097	505.02	2.3853	13.886	0.048073	vapor
390.00	0.094000	29.003	0.034479	14.831	18.072	117.83	31.745	40.097	505.02	2.3852	13.886	0.048074	vapor
390.00	0.095000	29.312	0.034116	14.831	18.072	117.74	31.745	40.098	505.02	2.3852	13.886	0.048074	vapor
390.00	0.096000	29.621	0.033760	14.831	18.072	117.66	31.745	40.098	505.02	2.3852	13.887	0.048075	vapor
390.00	0.097000	29.929	0.033412	14.831	18.072	117.57	31.745	40.099	505.02	2.3851	13.887	0.048075	vapor
390.00	0.098000	30.238	0.033071	14.830	18.071	117.48	31.745	40.099	505.02	2.3851	13.887	0.048076	vapor
390.00	0.099000	30.547	0.032737	14.830	18.071	117.40	31.745	40.100	505.02	2.3850	13.887	0.048076	vapor
390.00	0.10000	30.855	0.032409	14.830	18.071	117.32	31.745	40.100	505.02	2.3850	13.887	0.048077	vapor
