Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
510.00	0.039000	9.1972	0.10873	19.062	23.302	136.80	38.798	47.120	566.59	1.1567	17.157	0.070214	vapor
510.00	0.040000	9.4331	0.10601	19.062	23.302	136.58	38.798	47.121	566.59	1.1567	17.157	0.070214	vapor
510.00	0.041000	9.6689	0.10342	19.062	23.302	136.38	38.798	47.121	566.59	1.1567	17.158	0.070215	vapor
510.00	0.042000	9.9047	0.10096	19.062	23.302	136.18	38.798	47.121	566.59	1.1566	17.158	0.070215	vapor
510.00	0.043000	10.141	0.098614	19.062	23.302	135.98	38.798	47.121	566.59	1.1566	17.158	0.070215	vapor
510.00	0.044000	10.376	0.096373	19.062	23.302	135.79	38.798	47.122	566.59	1.1566	17.158	0.070216	vapor
510.00	0.045000	10.612	0.094231	19.062	23.302	135.60	38.798	47.122	566.59	1.1566	17.158	0.070216	vapor
510.00	0.046000	10.848	0.092183	19.062	23.302	135.42	38.798	47.122	566.60	1.1565	17.158	0.070217	vapor
510.00	0.047000	11.084	0.090221	19.061	23.302	135.24	38.798	47.122	566.60	1.1565	17.158	0.070217	vapor
510.00	0.048000	11.320	0.088342	19.061	23.302	135.07	38.798	47.123	566.60	1.1565	17.158	0.070217	vapor
510.00	0.049000	11.555	0.086539	19.061	23.302	134.90	38.798	47.123	566.60	1.1564	17.158	0.070218	vapor
510.00	0.050000	11.791	0.084808	19.061	23.302	134.73	38.798	47.123	566.60	1.1564	17.158	0.070218	vapor
510.00	0.051000	12.027	0.083145	19.061	23.302	134.56	38.798	47.123	566.60	1.1564	17.158	0.070218	vapor
510.00	0.052000	12.263	0.081546	19.061	23.302	134.40	38.798	47.124	566.60	1.1564	17.159	0.070219	vapor
510.00	0.053000	12.499	0.080008	19.061	23.302	134.24	38.798	47.124	566.60	1.1563	17.159	0.070219	vapor
510.00	0.054000	12.735	0.078526	19.061	23.301	134.09	38.798	47.124	566.61	1.1563	17.159	0.070220	vapor
510.00	0.055000	12.970	0.077098	19.061	23.301	133.94	38.798	47.124	566.61	1.1563	17.159	0.070220	vapor
510.00	0.056000	13.206	0.075722	19.061	23.301	133.79	38.798	47.125	566.61	1.1563	17.159	0.070220	vapor
510.00	0.057000	13.442	0.074393	19.061	23.301	133.64	38.798	47.125	566.61	1.1562	17.159	0.070221	vapor
510.00	0.058000	13.678	0.073111	19.061	23.301	133.49	38.798	47.125	566.61	1.1562	17.159	0.070221	vapor
510.00	0.059000	13.914	0.071871	19.061	23.301	133.35	38.798	47.125	566.61	1.1562	17.159	0.070221	vapor
510.00	0.060000	14.150	0.070673	19.061	23.301	133.21	38.798	47.126	566.61	1.1562	17.159	0.070222	vapor
510.00	0.061000	14.385	0.069515	19.061	23.301	133.07	38.798	47.126	566.61	1.1561	17.159	0.070222	vapor
510.00	0.062000	14.621	0.068394	19.061	23.301	132.94	38.798	47.126	566.62	1.1561	17.159	0.070223	vapor
510.00	0.063000	14.857	0.067308	19.061	23.301	132.81	38.798	47.126	566.62	1.1561	17.160	0.070223	vapor
510.00	0.064000	15.093	0.066256	19.061	23.301	132.67	38.798	47.127	566.62	1.1561	17.160	0.070223	vapor
510.00	0.065000	15.329	0.065237	19.060	23.301	132.55	38.798	47.127	566.62	1.1560	17.160	0.070224	vapor
510.00	0.066000	15.565	0.064249	19.060	23.301	132.42	38.798	47.127	566.62	1.1560	17.160	0.070224	vapor
510.00	0.067000	15.800	0.063290	19.060	23.301	132.29	38.798	47.127	566.62	1.1560	17.160	0.070224	vapor
510.00	0.068000	16.036	0.062359	19.060	23.301	132.17	38.798	47.128	566.62	1.1560	17.160	0.070225	vapor
510.00	0.069000	16.272	0.061455	19.060	23.301	132.05	38.799	47.128	566.62	1.1559	17.160	0.070225	vapor
510.00	0.070000	16.508	0.060577	19.060	23.301	131.93	38.799	47.128	566.63	1.1559	17.160	0.070226	vapor
510.00	0.071000	16.744	0.059724	19.060	23.301	131.81	38.799	47.128	566.63	1.1559	17.160	0.070226	vapor
510.00	0.072000	16.979	0.058895	19.060	23.301	131.69	38.799	47.129	566.63	1.1558	17.160	0.070226	vapor
510.00	0.073000	17.215	0.058088	19.060	23.300	131.58	38.799	47.129	566.63	1.1558	17.160	0.070227	vapor
510.00	0.074000	17.451	0.057303	19.060	23.300	131.47	38.799	47.129	566.63	1.1558	17.161	0.070227	vapor
510.00	0.075000	17.687	0.056539	19.060	23.300	131.35	38.799	47.129	566.63	1.1558	17.161	0.070227	vapor
510.00	0.076000	17.923	0.055795	19.060	23.300	131.24	38.799	47.130	566.63	1.1557	17.161	0.070228	vapor
510.00	0.077000	18.159	0.055070	19.060	23.300	131.14	38.799	47.130	566.64	1.1557	17.161	0.070228	vapor
510.00	0.078000	18.394	0.054364	19.060	23.300	131.03	38.799	47.130	566.64	1.1557	17.161	0.070229	vapor
510.00	0.079000	18.630	0.053676	19.060	23.300	130.92	38.799	47.130	566.64	1.1557	17.161	0.070229	vapor
510.00	0.080000	18.866	0.053005	19.060	23.300	130.82	38.799	47.131	566.64	1.1556	17.161	0.070229	vapor
510.00	0.081000	19.102	0.052351	19.060	23.300	130.71	38.799	47.131	566.64	1.1556	17.161	0.070230	vapor
510.00	0.082000	19.338	0.051712	19.060	23.300	130.61	38.799	47.131	566.64	1.1556	17.161	0.070230	vapor
510.00	0.083000	19.574	0.051089	19.059	23.300	130.51	38.799	47.131	566.64	1.1556	17.161	0.070230	vapor
510.00	0.084000	19.809	0.050481	19.059	23.300	130.41	38.799	47.132	566.64	1.1555	17.161	0.070231	vapor
510.00	0.085000	20.045	0.049887	19.059	23.300	130.31	38.799	47.132	566.65	1.1555	17.162	0.070231	vapor
510.00	0.086000	20.281	0.049307	19.059	23.300	130.22	38.799	47.132	566.65	1.1555	17.162	0.070232	vapor
510.00	0.087000	20.517	0.048740	19.059	23.300	130.12	38.799	47.132	566.65	1.1555	17.162	0.070232	vapor
510.00	0.088000	20.753	0.048187	19.059	23.300	130.02	38.799	47.133	566.65	1.1554	17.162	0.070232	vapor
510.00	0.089000	20.989	0.047645	19.059	23.300	129.93	38.799	47.133	566.65	1.1554	17.162	0.070233	vapor
510.00	0.090000	21.224	0.047116	19.059	23.300	129.84	38.799	47.133	566.65	1.1554	17.162	0.070233	vapor
510.00	0.091000	21.460	0.046598	19.059	23.299	129.74	38.799	47.133	566.65	1.1554	17.162	0.070233	vapor
510.00	0.092000	21.696	0.046091	19.059	23.299	129.65	38.799	47.134	566.65	1.1553	17.162	0.070234	vapor
510.00	0.093000	21.932	0.045596	19.059	23.299	129.56	38.799	47.134	566.66	1.1553	17.162	0.070234	vapor
510.00	0.094000	22.168	0.045111	19.059	23.299	129.47	38.799	47.134	566.66	1.1553	17.162	0.070234	vapor
510.00	0.095000	22.403	0.044636	19.059	23.299	129.39	38.799	47.134	566.66	1.1552	17.162	0.070235	vapor
510.00	0.096000	22.639	0.044171	19.059	23.299	129.30	38.799	47.135	566.66	1.1552	17.163	0.070235	vapor
510.00	0.097000	22.875	0.043716	19.059	23.299	129.21	38.799	47.135	566.66	1.1552	17.163	0.070236	vapor
510.00	0.098000	23.111	0.043270	19.059	23.299	129.13	38.799	47.135	566.66	1.1552	17.163	0.070236	vapor
510.00	0.099000	23.347	0.042832	19.059	23.299	129.04	38.800	47.135	566.66	1.1551	17.163	0.070236	vapor
510.00	0.10000	23.583	0.042404	19.059	23.299	128.96	38.800	47.136	566.66	1.1551	17.163	0.070237	vapor
