Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
160.00	0.014000	10.542	0.094863	8.5703	9.8984	102.40	25.026	33.393	332.08	13.777	6.1955	0.016823	vapor
160.00	0.015000	11.296	0.088528	8.5700	9.8979	101.82	25.027	33.398	332.05	13.778	6.1956	0.016825	vapor
160.00	0.016000	12.050	0.082985	8.5697	9.8975	101.29	25.029	33.403	332.03	13.779	6.1957	0.016827	vapor
160.00	0.017000	12.805	0.078094	8.5694	9.8970	100.78	25.030	33.409	332.00	13.781	6.1958	0.016828	vapor
160.00	0.018000	13.560	0.073746	8.5691	9.8966	100.30	25.032	33.414	331.98	13.782	6.1958	0.016830	vapor
160.00	0.019000	14.315	0.069857	8.5688	9.8961	99.852	25.033	33.419	331.96	13.784	6.1959	0.016831	vapor
160.00	0.020000	15.070	0.066356	8.5685	9.8956	99.423	25.035	33.424	331.93	13.785	6.1960	0.016832	vapor
160.00	0.021000	15.826	0.063188	8.5682	9.8952	99.016	25.036	33.430	331.91	13.787	6.1960	0.016834	vapor
160.00	0.022000	16.581	0.060309	8.5679	9.8947	98.627	25.038	33.435	331.88	13.788	6.1961	0.016835	vapor
160.00	0.023000	17.337	0.057680	8.5676	9.8943	98.256	25.039	33.440	331.86	13.790	6.1962	0.016837	vapor
160.00	0.024000	18.093	0.055270	8.5673	9.8938	97.900	25.040	33.445	331.84	13.791	6.1962	0.016838	vapor
160.00	0.025000	18.849	0.053052	8.5670	9.8933	97.559	25.042	33.451	331.81	13.793	6.1963	0.016840	vapor
160.00	0.026000	19.606	0.051006	8.5667	9.8929	97.231	25.043	33.456	331.79	13.794	6.1964	0.016841	vapor
160.00	0.027000	20.362	0.049111	8.5664	9.8924	96.915	25.045	33.461	331.77	13.795	6.1964	0.016843	vapor
160.00	0.028000	21.119	0.047351	8.5661	9.8919	96.611	25.046	33.466	331.74	13.797	6.1965	0.016844	vapor
160.00	0.029000	21.876	0.045713	8.5658	9.8915	96.317	25.048	33.472	331.72	13.798	6.1966	0.016846	vapor
160.00	0.030000	22.633	0.044184	8.5655	9.8910	96.033	25.049	33.477	331.69	13.800	6.1966	0.016847	vapor
160.00	0.031000	23.390	0.042753	8.5652	9.8906	95.759	25.051	33.482	331.67	13.801	6.1967	0.016848	vapor
160.00	0.032000	24.148	0.041412	8.5649	9.8901	95.493	25.052	33.488	331.65	13.803	6.1968	0.016850	vapor
160.00	0.033000	24.905	0.040152	8.5646	9.8896	95.235	25.053	33.493	331.62	13.804	6.1968	0.016851	vapor
160.00	0.034000	25.663	0.038967	8.5643	9.8892	94.985	25.055	33.498	331.60	13.806	6.1969	0.016853	vapor
160.00	0.035000	26.421	0.037849	8.5640	9.8887	94.742	25.056	33.503	331.57	13.807	6.1970	0.016854	vapor
160.00	0.036000	27.179	0.036793	8.5637	9.8882	94.506	25.058	33.509	331.55	13.808	6.1970	0.016856	vapor
160.00	0.037000	27.938	0.035794	8.5634	9.8878	94.277	25.059	33.514	331.53	13.810	6.1971	0.016857	vapor
160.00	0.038000	28.696	0.034848	8.5631	9.8873	94.053	25.061	33.519	331.50	13.811	6.1972	0.016858	vapor
160.00	0.039000	29.455	0.033950	8.5628	9.8869	93.835	25.062	33.525	331.48	13.813	6.1972	0.016860	vapor
160.00	0.040000	30.214	0.033097	8.5625	9.8864	93.623	25.064	33.530	331.45	13.814	6.1973	0.016861	vapor
160.00	0.041000	30.973	0.032286	8.5622	9.8859	93.415	25.065	33.535	331.43	13.816	6.1974	0.016863	vapor
160.00	0.042000	31.732	0.031514	8.5619	9.8855	93.213	25.067	33.541	331.41	13.817	6.1975	0.016864	vapor
160.00	0.043000	32.492	0.030777	8.5616	9.8850	93.016	25.068	33.546	331.38	13.818	6.1975	0.016865	vapor
160.00	0.044000	33.252	0.030074	8.5613	9.8845	92.823	25.070	33.551	331.36	13.820	6.1976	0.016867	vapor
160.00	0.045000	34.011	0.029402	8.5610	9.8841	92.634	25.071	33.557	331.33	13.821	6.1977	0.016868	vapor
160.00	0.046000	34.771	0.028759	8.5607	9.8836	92.449	25.072	33.562	331.31	13.823	6.1977	0.016870	vapor
160.00	0.047000	35.532	0.028144	8.5604	9.8831	92.269	25.074	33.567	331.29	13.824	6.1978	0.016871	vapor
160.00	0.048000	36.292	0.027554	8.5601	9.8827	92.092	25.075	33.573	331.26	13.826	6.1979	0.016872	vapor
160.00	0.049000	37.053	0.026989	8.5598	9.8822	91.918	25.077	33.578	331.24	13.827	6.1979	0.016874	vapor
160.00	0.050000	37.814	0.026446	8.5595	9.8818	91.748	25.078	33.583	331.22	13.828	6.1980	0.016875	vapor
160.00	0.051000	38.575	0.025924	8.5592	9.8813	91.582	25.080	33.589	331.19	13.830	6.1981	0.016877	vapor
160.00	0.052000	39.336	0.025422	8.5589	9.8808	91.418	25.081	33.594	331.17	13.831	6.1981	0.016878	vapor
160.00	0.053000	40.097	0.024939	8.5586	9.8804	91.258	25.083	33.600	331.14	13.833	6.1982	0.016879	vapor
160.00	0.054000	40.859	0.024475	8.5583	9.8799	91.101	25.084	33.605	331.12	13.834	6.1983	0.016881	vapor
160.00	0.055000	41.620	0.024027	8.5580	9.8794	90.946	25.086	33.610	331.09	13.836	6.1983	0.016882	vapor
160.00	0.056000	42.382	0.023595	8.5577	9.8790	90.795	25.087	33.616	331.07	13.837	6.1984	0.016883	vapor
160.00	0.057000	43.144	0.023178	8.5574	9.8785	90.646	25.089	33.621	331.05	13.838	6.1985	0.016885	vapor
160.00	0.058000	43.907	0.022776	8.5571	9.8780	90.499	25.090	33.627	331.02	13.840	6.1986	0.016886	vapor
160.00	0.059000	44.669	0.022387	8.5568	9.8776	90.355	25.092	33.632	331.00	13.841	6.1986	0.016888	vapor
160.00	0.060000	45.432	0.022011	8.5564	9.8771	90.213	25.093	33.637	330.97	13.843	6.1987	0.016889	vapor
160.00	0.061000	46.195	0.021647	8.5561	9.8766	90.074	25.095	33.643	330.95	13.844	6.1988	0.016890	vapor
160.00	0.062000	46.958	0.021296	8.5558	9.8762	89.937	25.096	33.648	330.93	13.846	6.1988	0.016892	vapor
160.00	0.063000	47.721	0.020955	8.5555	9.8757	89.802	25.098	33.654	330.90	13.847	6.1989	0.016893	vapor
160.00	0.064000	48.484	0.020625	8.5552	9.8752	89.669	25.099	33.659	330.88	13.848	6.1990	0.016895	vapor
160.00	0.065000	49.248	0.020305	8.5549	9.8748	89.538	25.101	33.664	330.85	13.850	6.1990	0.016896	vapor
160.00	0.066000	50.012	0.019995	8.5546	9.8743	89.410	25.102	33.670	330.83	13.851	6.1991	0.016897	vapor
160.00	0.067000	50.776	0.019694	8.5543	9.8738	89.283	25.104	33.675	330.81	13.853	6.1992	0.016899	vapor
160.00	0.068000	51.540	0.019402	8.5540	9.8734	89.158	25.105	33.681	330.78	13.854	6.1992	0.016900	vapor
160.00	0.069000	52.304	0.019119	8.5537	9.8729	89.034	25.107	33.686	330.76	13.856	6.1993	0.016901	vapor
160.00	0.070000	53.069	0.018843	8.5534	9.8724	88.913	25.108	33.692	330.73	13.857	6.1994	0.016903	vapor
160.00	0.071000	53.834	0.018576	8.5531	9.8720	88.793	25.110	33.697	330.71	13.858	6.1995	0.016904	vapor
160.00	0.072000	54.599	0.018315	8.5528	9.8715	88.675	25.111	33.703	330.69	13.860	6.1995	0.016906	vapor
160.00	0.073000	55.364	0.018062	8.5525	9.8710	88.558	25.113	33.708	330.66	13.861	6.1996	0.016907	vapor
160.00	0.074000	56.129	0.017816	8.5522	9.8706	88.443	25.114	33.714	330.64	13.863	6.1997	0.016908	vapor
160.00	0.075000	56.895	0.017576	8.5519	9.8701	88.329	25.116	33.719	330.61	13.864	6.1997	0.016910	vapor
160.00	0.076000	57.660	0.017343	8.5516	9.8696	88.217	25.117	33.725	330.59	13.865	6.1998	0.016911	vapor
160.00	0.077000	58.426	0.017116	8.5513	9.8692	88.107	25.119	33.730	330.56	13.867	6.1999	0.016913	vapor
160.00	0.078000	59.192	0.016894	8.5510	9.8687	87.998	25.120	33.736	330.54	13.868	6.1999	0.016914	vapor
160.00	0.079000	59.959	0.016678	8.5507	9.8682	87.890	25.122	33.741	330.52	13.870	6.2000	0.016915	vapor
160.00	0.080000	60.725	0.016468	8.5504	9.8678	87.783	25.123	33.747	330.49	13.871	6.2001	0.016917	vapor
160.00	0.081000	61.492	0.016262	8.5501	9.8673	87.678	25.125	33.752	330.47	13.873	6.2002	0.016918	vapor
160.00	0.082000	62.259	0.016062	8.5497	9.8668	87.574	25.126	33.758	330.44	13.874	6.2002	0.016920	vapor
160.00	0.083000	63.026	0.015867	8.5494	9.8664	87.471	25.128	33.763	330.42	13.875	6.2003	0.016921	vapor
160.00	0.084000	63.793	0.015676	8.5491	9.8659	87.370	25.129	33.769	330.40	13.877	6.2004	0.016922	vapor
160.00	0.085000	64.560	0.015489	8.5488	9.8654	87.270	25.131	33.774	330.37	13.878	6.2004	0.016924	vapor
160.00	0.086000	65.328	0.015307	8.5485	9.8650	87.170	25.132	33.780	330.35	13.880	6.2005	0.016925	vapor
160.00	0.087000	66.096	0.015130	8.5482	9.8645	87.072	25.134	33.785	330.32	13.881	6.2006	0.016926	vapor
160.00	0.088000	66.864	0.014956	8.5479	9.8640	86.975	25.135	33.791	330.30	13.882	6.2006	0.016928	vapor
160.00	0.089000	67.632	0.014786	8.5476	9.8636	86.880	25.137	33.796	330.27	13.884	6.2007	0.016929	vapor
160.00	0.090000	68.400	0.014620	8.5473	9.8631	86.785	25.138	33.802	330.25	13.885	6.2008	0.016931	vapor
160.00	0.091000	69.169	0.014457	8.5470	9.8626	86.691	25.140	33.807	330.23	13.887	6.2009	0.016932	vapor
160.00	0.092000	69.938	0.014298	8.5467	9.8621	86.598	25.141	33.813	330.20	13.888	6.2009	0.016933	vapor
160.00	0.093000	70.707	0.014143	8.5464	9.8617	86.506	25.143	33.818	330.18	13.889	6.2010	0.016935	vapor
160.00	0.094000	71.476	0.013991	8.5461	9.8612	86.416	25.144	33.824	330.15	13.891	6.2011	0.016936	vapor
160.00	0.095000	72.245	0.013842	8.5458	9.8607	86.326	25.146	33.830	330.13	13.892	6.2011	0.016938	vapor
160.00	0.096000	73.015	0.013696	8.5455	9.8603	86.237	25.148	33.835	330.10	13.894	6.2012	0.016939	vapor
160.00	0.097000	73.785	0.013553	8.5452	9.8598	86.149	25.149	33.841	330.08	13.895	6.2013	0.016940	vapor
160.00	0.098000	74.555	0.013413	8.5448	9.8593	86.061	25.151	33.846	330.06	13.896	6.2013	0.016942	vapor
160.00	0.099000	75.325	0.013276	8.5445	9.8589	85.975	25.152	33.852	330.03	13.898	6.2014	0.016943	vapor
160.00	0.10000	76.095	0.013141	8.5442	9.8584	85.890	25.154	33.858	330.01	13.899	6.2015	0.016945	vapor
