Temperature (K)	Pressure (MPa)	Density (mol/m3)	Volume (m3/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
300.00	0.036000	14.441	0.069245	12.182	14.675	115.93	27.469	35.810	449.94	4.3251	11.127	0.034170	vapor
300.00	0.037000	14.843	0.067373	12.182	14.674	115.70	27.469	35.811	449.94	4.3250	11.127	0.034171	vapor
300.00	0.038000	15.244	0.065599	12.182	14.674	115.48	27.469	35.812	449.94	4.3250	11.128	0.034172	vapor
300.00	0.039000	15.646	0.063916	12.181	14.674	115.26	27.469	35.813	449.94	4.3249	11.128	0.034173	vapor
300.00	0.040000	16.047	0.062317	12.181	14.674	115.05	27.469	35.814	449.93	4.3249	11.128	0.034173	vapor
300.00	0.041000	16.449	0.060796	12.181	14.674	114.84	27.469	35.815	449.93	4.3248	11.128	0.034174	vapor
300.00	0.042000	16.850	0.059347	12.181	14.674	114.64	27.470	35.816	449.93	4.3248	11.128	0.034175	vapor
300.00	0.043000	17.251	0.057966	12.181	14.674	114.45	27.470	35.817	449.92	4.3247	11.128	0.034175	vapor
300.00	0.044000	17.653	0.056648	12.181	14.673	114.26	27.470	35.818	449.92	4.3247	11.128	0.034176	vapor
300.00	0.045000	18.054	0.055388	12.181	14.673	114.07	27.470	35.818	449.92	4.3246	11.128	0.034177	vapor
300.00	0.046000	18.456	0.054183	12.181	14.673	113.89	27.470	35.819	449.91	4.3245	11.129	0.034177	vapor
300.00	0.047000	18.858	0.053029	12.181	14.673	113.71	27.470	35.820	449.91	4.3245	11.129	0.034178	vapor
300.00	0.048000	19.259	0.051923	12.180	14.673	113.53	27.471	35.821	449.91	4.3244	11.129	0.034179	vapor
300.00	0.049000	19.661	0.050863	12.180	14.673	113.36	27.471	35.822	449.90	4.3244	11.129	0.034179	vapor
300.00	0.050000	20.062	0.049845	12.180	14.672	113.19	27.471	35.823	449.90	4.3243	11.129	0.034180	vapor
300.00	0.051000	20.464	0.048867	12.180	14.672	113.03	27.471	35.824	449.90	4.3243	11.129	0.034181	vapor
300.00	0.052000	20.865	0.047926	12.180	14.672	112.86	27.471	35.825	449.89	4.3242	11.129	0.034182	vapor
300.00	0.053000	21.267	0.047021	12.180	14.672	112.71	27.471	35.826	449.89	4.3242	11.129	0.034182	vapor
300.00	0.054000	21.669	0.046150	12.180	14.672	112.55	27.472	35.827	449.89	4.3241	11.130	0.034183	vapor
300.00	0.055000	22.070	0.045310	12.180	14.672	112.40	27.472	35.828	449.88	4.3241	11.130	0.034184	vapor
300.00	0.056000	22.472	0.044500	12.180	14.672	112.25	27.472	35.828	449.88	4.3240	11.130	0.034184	vapor
300.00	0.057000	22.874	0.043718	12.179	14.671	112.10	27.472	35.829	449.88	4.3240	11.130	0.034185	vapor
300.00	0.058000	23.275	0.042964	12.179	14.671	111.95	27.472	35.830	449.87	4.3239	11.130	0.034186	vapor
300.00	0.059000	23.677	0.042235	12.179	14.671	111.81	27.472	35.831	449.87	4.3238	11.130	0.034186	vapor
300.00	0.060000	24.079	0.041530	12.179	14.671	111.67	27.472	35.832	449.87	4.3238	11.130	0.034187	vapor
300.00	0.061000	24.480	0.040849	12.179	14.671	111.53	27.473	35.833	449.87	4.3237	11.130	0.034188	vapor
300.00	0.062000	24.882	0.040189	12.179	14.671	111.40	27.473	35.834	449.86	4.3237	11.131	0.034188	vapor
300.00	0.063000	25.284	0.039551	12.179	14.670	111.26	27.473	35.835	449.86	4.3236	11.131	0.034189	vapor
300.00	0.064000	25.686	0.038932	12.179	14.670	111.13	27.473	35.836	449.86	4.3236	11.131	0.034190	vapor
300.00	0.065000	26.088	0.038332	12.179	14.670	111.00	27.473	35.837	449.85	4.3235	11.131	0.034190	vapor
300.00	0.066000	26.489	0.037751	12.178	14.670	110.88	27.473	35.838	449.85	4.3235	11.131	0.034191	vapor
300.00	0.067000	26.891	0.037187	12.178	14.670	110.75	27.474	35.839	449.85	4.3234	11.131	0.034192	vapor
300.00	0.068000	27.293	0.036639	12.178	14.670	110.63	27.474	35.839	449.84	4.3234	11.131	0.034192	vapor
300.00	0.069000	27.695	0.036108	12.178	14.669	110.51	27.474	35.840	449.84	4.3233	11.132	0.034193	vapor
300.00	0.070000	28.097	0.035591	12.178	14.669	110.39	27.474	35.841	449.84	4.3233	11.132	0.034194	vapor
300.00	0.071000	28.499	0.035090	12.178	14.669	110.27	27.474	35.842	449.83	4.3232	11.132	0.034195	vapor
300.00	0.072000	28.900	0.034602	12.178	14.669	110.15	27.474	35.843	449.83	4.3231	11.132	0.034195	vapor
300.00	0.073000	29.302	0.034127	12.178	14.669	110.04	27.474	35.844	449.83	4.3231	11.132	0.034196	vapor
300.00	0.074000	29.704	0.033665	12.177	14.669	109.92	27.475	35.845	449.82	4.3230	11.132	0.034197	vapor
300.00	0.075000	30.106	0.033216	12.177	14.669	109.81	27.475	35.846	449.82	4.3230	11.132	0.034197	vapor
300.00	0.076000	30.508	0.032778	12.177	14.668	109.70	27.475	35.847	449.82	4.3229	11.132	0.034198	vapor
300.00	0.077000	30.910	0.032352	12.177	14.668	109.59	27.475	35.848	449.81	4.3229	11.133	0.034199	vapor
300.00	0.078000	31.312	0.031937	12.177	14.668	109.48	27.475	35.849	449.81	4.3228	11.133	0.034199	vapor
300.00	0.079000	31.714	0.031532	12.177	14.668	109.38	27.475	35.849	449.81	4.3228	11.133	0.034200	vapor
300.00	0.080000	32.116	0.031137	12.177	14.668	109.27	27.476	35.850	449.81	4.3227	11.133	0.034201	vapor
300.00	0.081000	32.518	0.030752	12.177	14.668	109.17	27.476	35.851	449.80	4.3227	11.133	0.034201	vapor
300.00	0.082000	32.920	0.030377	12.177	14.667	109.07	27.476	35.852	449.80	4.3226	11.133	0.034202	vapor
300.00	0.083000	33.322	0.030010	12.176	14.667	108.96	27.476	35.853	449.80	4.3226	11.133	0.034203	vapor
300.00	0.084000	33.724	0.029652	12.176	14.667	108.86	27.476	35.854	449.79	4.3225	11.133	0.034203	vapor
300.00	0.085000	34.126	0.029303	12.176	14.667	108.77	27.476	35.855	449.79	4.3224	11.134	0.034204	vapor
300.00	0.086000	34.528	0.028962	12.176	14.667	108.67	27.477	35.856	449.79	4.3224	11.134	0.034205	vapor
300.00	0.087000	34.930	0.028629	12.176	14.667	108.57	27.477	35.857	449.78	4.3223	11.134	0.034205	vapor
300.00	0.088000	35.332	0.028303	12.176	14.667	108.48	27.477	35.858	449.78	4.3223	11.134	0.034206	vapor
300.00	0.089000	35.734	0.027984	12.176	14.666	108.38	27.477	35.859	449.78	4.3222	11.134	0.034207	vapor
300.00	0.090000	36.137	0.027673	12.176	14.666	108.29	27.477	35.860	449.77	4.3222	11.134	0.034207	vapor
300.00	0.091000	36.539	0.027368	12.176	14.666	108.20	27.477	35.860	449.77	4.3221	11.134	0.034208	vapor
300.00	0.092000	36.941	0.027070	12.175	14.666	108.10	27.477	35.861	449.77	4.3221	11.134	0.034209	vapor
300.00	0.093000	37.343	0.026779	12.175	14.666	108.01	27.478	35.862	449.76	4.3220	11.135	0.034209	vapor
300.00	0.094000	37.745	0.026493	12.175	14.666	107.93	27.478	35.863	449.76	4.3220	11.135	0.034210	vapor
300.00	0.095000	38.147	0.026214	12.175	14.665	107.84	27.478	35.864	449.76	4.3219	11.135	0.034211	vapor
300.00	0.096000	38.550	0.025941	12.175	14.665	107.75	27.478	35.865	449.75	4.3219	11.135	0.034211	vapor
300.00	0.097000	38.952	0.025673	12.175	14.665	107.66	27.478	35.866	449.75	4.3218	11.135	0.034212	vapor
300.00	0.098000	39.354	0.025410	12.175	14.665	107.58	27.478	35.867	449.75	4.3217	11.135	0.034213	vapor
300.00	0.099000	39.756	0.025153	12.175	14.665	107.49	27.479	35.868	449.74	4.3217	11.135	0.034213	vapor
300.00	0.10000	40.158	0.024901	12.175	14.665	107.41	27.479	35.869	449.74	4.3216	11.136	0.034214	vapor
